PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
323,indoxyl glucuronide,Amino Acid,Tryptophan Metabolism,52749,LC/MS Neg,100008931,1940,308.0776,2733785,35804-66-1,,HMDB0010319,2.4989,0.2981,0.6774,2.845,1.0159,1.1063,0.9841,0.6996,1.1704,0.5764,0.5545,0.9049,0.8618,1.3838,2.1742,1.6472,1.0278,0.5763
4117,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1123,LC/MS Pos Early,361,1269,269.0881,6021,58-63-9,C00294,HMDB0000195,0.5153,0.9323,0.3879,0.6669,1.1186,0.9808,2.7321,1.8973,1.9234,0.2693,1.0192,1.8466,1.8804,0.3891,3.2021,2.1978,0.8279,0.3254
427,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35437,LC/MS Neg,100001590,1420,144.0666,10855600,15926-18-8,,HMDB0000730,1.5279,1.0157,1.3149,1.687,1.3003,1.8253,0.8996,0.825,0.2915,1.0955,0.7669,0.8594,0.5493,1.3691,0.7965,1.0634,0.9843,0.7325
1443,isocitrate,Energy,TCA Cycle,12110,LC/MS Pos Early,1206,773,210.0608,5318532,20226-99-7,C00451,HMDB0001874,0.7243,2.353,0.9148,1.1037,6.7889,0.5967,0.8619,7.0284,16.5242,0.9166,0.6836,2.3505,4.6428,1.0834,2.0131,0.5639,0.6507,0.4198
1444,isocitric lactone,Energy,TCA Cycle,54724,LC/MS Polar,100009239,2970,173.0092,98259,4702-32-3,,,1.4508,2.1207,1.5827,1.6154,1.3406,1.2851,1.0976,0.564,0.8142,1.1242,0.5897,0.562,0.3623,1.0929,0.8814,0.9071,0.4362,0.155
385,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1125,LC/MS Pos Early,376,2800,132.1019,6306,73-32-5,"C16424,C00407,C06418",HMDB0000172,0.7688,1.0922,0.8463,0.9446,1.3395,0.9481,1.2415,0.9988,1.4985,0.7512,0.8869,1.2033,1.1289,0.5684,1.7442,1.2305,1.0012,0.8465
853,isoleucylglycine,Peptide,Dipeptide,40008,LC/MS Neg,100003169,1992,187.1088,342532,868-28-0,,HMDB0028907,0.5582,1.0488,1.1223,0.3726,1.2963,0.6772,0.5118,1.8041,1.4127,1.049,1.2832,1.1286,1.067,0.8245,0.9512,0.8336,0.7485,0.7935
351,isovalerate (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",44656,LC/MS Neg,100000708,1564,101.0608,10430,503-74-2,C08262,HMDB0000718,0.7263,0.4553,1.7216,2.0142,1.1917,0.8734,1.04,0.22,0.3214,0.8161,0.7989,0.9778,1.0222,1.4132,1.0386,0.8981,1.3618,1.0735
353,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35107,LC/MS Neg,100001452,1950,158.0823,546304,16284-60-9,,HMDB00678,1.451,0.8341,1.1108,1.6481,1.5526,1.3202,0.9343,0.874,1.011,0.989,0.7797,0.7179,0.8037,1.4924,1.15,1.8198,0.9617,0.6277
1455,itaconate,Energy,TCA Cycle,18373,LC/MS Polar,100000455,2969,129.0193,811,97-65-4,C00490,HMDB0002092,0.688,0.1651,0.2637,0.5987,5.6268,2.708,4.4193,0.1039,1.312,0.0795,0.0795,0.1677,2.9921,0.0795,12.2449,4.76,0.3812,1.5316
272,kynurenate,Amino Acid,Tryptophan Metabolism,1417,LC/MS Neg,98,2224,188.0353,3845,492-27-3,C01717,HMDB0000715,2.2815,0.5269,0.8436,2.5258,1.5472,1.2892,0.9902,1.596,1.5386,0.5854,0.4296,0.506,0.8608,0.8943,1.1389,1.0098,1.3145,0.6484
267,kynurenine,Amino Acid,Tryptophan Metabolism,15140,LC/MS Pos Early,100000265,2739,209.0921,161166,2922-83-0,C00328,HMDB0000684,0.6676,0.9631,0.8027,0.9107,1.2033,1.1644,1.6144,2.0267,1.6755,0.6212,0.6927,0.9372,1.2871,0.6834,1.9004,1.2267,1.0369,0.8648
1240,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",527,LC/MS Polar,482,1469,89.0244,612,79-33-4,C00186,HMDB0000190,0.8227,0.6025,0.3726,1.3641,1.8003,1.0353,1.3537,0.9647,2.4112,0.5739,0.719,0.8143,1.1978,0.536,2.2987,1.4076,1.9658,0.8346
1861,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",34534,LC/MS Pos Late,100001392,1235,344.2795,168381,25518-54-1,,HMDB000225,0.6781,2.0594,0.5733,1.1073,1.2663,1.5359,0.5467,1.2334,1.8657,0.4847,0.8927,1.5838,1.8629,0.8008,0.6391,0.4554,1.1955,0.6898
332,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",60,LC/MS Pos Early,397,2864,132.1019,6106,61-90-5,C00123,HMDB0000687,0.7129,0.9394,0.7471,0.9263,1.5719,1.0414,1.5415,1.0718,1.8668,0.6716,0.8259,1.308,1.3321,0.4729,2.1231,1.4474,0.9586,0.7647
867,leucylalanine,Peptide,Dipeptide,40010,LC/MS Pos Early,100003179,2801,203.139,81721,7298-84-2,,HMDB0028922,0.9777,0.6909,1.4866,0.4901,1.0433,0.6653,0.7276,3.9893,1.1082,4.1385,1.861,0.6026,0.8349,3.8781,0.3563,1.0223,0.8836,1.669
1047,leucylglutamine*,Peptide,Dipeptide,48189,LC/MS Pos Early,100003183,2620,260.1605,4305457,,,HMDB0028927,0.6837,1.4104,0.8626,0.47,1.6491,0.7004,0.7612,2.1481,2.5718,7.6194,1.6211,1.0994,1.0067,1.1218,0.9933,0.63,0.8952,0.6971
872,leucylglycine,Peptide,Dipeptide,40045,LC/MS Pos Early,100003185,2778,189.1234,79070,686-50-0,,HMDB0028929,0.6839,0.9024,1.3152,0.4922,1.5604,0.8891,0.639,3.5393,1.8221,3.3985,1.799,0.9106,0.9636,2.1204,0.9206,0.9907,1.0093,1.7917
1567,linoleate (18:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1105,LC/MS Neg,180,5535,279.233,5280450,60-33-3,C01595,"HMDB0000673,HMDB0006270",0.5605,0.893,0.8172,0.9359,1.2286,0.8671,1.7276,0.9937,1.7757,1.6287,0.9875,3.5633,1.4152,0.8063,3.0174,1.0707,1.0063,0.7285
1569,linolenate (18:3n3 or 3n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),34035,LC/MS Neg,100001337,5450,277.2173,5280933;5280934,,"C06426,C06427","HMDB0001388,HMDB0003073",0.683,1.0987,0.9813,0.815,1.0554,0.6898,1.4246,0.8623,1.1192,2.1923,1.0187,4.0708,1.1434,0.9628,2.5393,0.9281,0.8305,0.7338
2183,linolenoyl ethanolamide,Lipid,Endocannabinoid,62746,LC/MS Pos Late,100020840,1488,322.2741,5283449,57086-93-8,,HMDB0013624,0.6683,1.741,0.7158,0.8492,3.2392,2.0288,2.3648,1.1163,3.4758,0.2424,0.6454,2.5125,1.3144,0.1856,1.4691,0.8837,0.8817,0.3479
2935,linolenoyl-linolenoyl-glycerol (18:3/18:3) [1]*,Lipid,Diacylglycerol,54951,LC/MS Pos Late,100010932,2229,630.5092,,,,,1.3727,0.6958,0.6958,1.6037,0.6958,0.9202,1.5308,0.6958,0.6958,0.6958,0.6958,0.6958,0.6958,1.0798,0.8675,0.6958,0.6958,0.7978
2936,linolenoyl-linolenoyl-glycerol (18:3/18:3) [2]*,Lipid,Diacylglycerol,54952,LC/MS Pos Late,100010933,2268,630.5092,14275411,,,HMDB0007278,1.8611,0.8001,0.1653,2.4671,0.1653,1.4877,1.7864,0.4398,0.7126,0.1653,0.1653,0.1653,0.9973,2.122,1.0027,0.5276,0.349,1.6841
1892,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57511,LC/MS Pos Late,100015831,1310,422.3265,,,,,0.855,1.8887,1,0.8159,1.3361,2.3893,0.4245,2.1969,2.5304,0.3111,0.9667,1.4617,2.7166,0.9905,0.3111,0.4111,1.549,0.6793
2182,linoleoyl ethanolamide,Lipid,Endocannabinoid,52608,LC/MS Pos Late,100006726,1561,324.2897,5283446,68171-52-8,,HMDB0012252,0.6827,1.6997,0.9662,0.8906,3.2934,1.9753,2.1505,1.0338,3.5666,0.4247,0.5481,2.3737,1.421,0.3597,1.4002,0.8951,0.8224,0.3297
2941,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,54955,LC/MS Pos Late,100010922,2590,658.5405,9543796,,,HMDB0007257,0.2155,0.2155,0.2155,0.4903,0.2155,2.9842,2.517,0.2155,0.2155,0.2155,0.2155,0.6699,0.474,0.2155,5.7467,1.3301,0.2155,0.2155
2942,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,54956,LC/MS Pos Late,100010923,2650,658.5405,9543796,,,HMDB0007257,0.3243,0.2452,0.2452,0.4075,0.5354,2.4193,2.3346,0.2452,4.9535,0.2452,0.2452,1.582,0.9356,0.2452,7.1792,1.0644,0.2452,0.389
2945,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*,Lipid,Diacylglycerol,54949,LC/MS Pos Late,100010928,2450,682.5405,9543899,,,HMDB0007266,0.2599,0.2599,0.2599,0.2983,0.2599,1.6883,1.482,0.2599,0.2599,0.2599,0.2599,0.2599,0.2599,0.2599,2.7505,0.518,0.2599,0.2599
2946,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*,Lipid,Diacylglycerol,54950,LC/MS Pos Late,100010929,2500,682.5405,9543899,,,HMDB0007266,0.499,0.2631,0.2631,0.4648,0.7743,2.5906,2.5165,0.2631,5.0985,0.2631,0.2631,0.6613,1,0.2631,7.1686,1.1592,0.2631,0.2631
2933,linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*,Lipid,Diacylglycerol,54963,LC/MS Pos Late,100010926,2426,632.5249,14275409,,,HMDB0007249,2.8761,0.4784,0.2164,3.0677,0.1673,2.5329,3.3117,0.23,0.548,0.6072,0.1673,0.53,1,2.6888,2.8117,1.6773,0.8221,1.7357
2934,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,Lipid,Diacylglycerol,54964,LC/MS Pos Late,100010927,2478,632.5249,9543737,,,HMDB0007250,1.3968,0.5281,0.1611,1.5202,0.3527,1.2188,2.6858,0.2901,1.6209,0.1881,0.0732,0.5512,1.0318,1.2649,2.2491,0.9682,0.4397,1.479
2931,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,Lipid,Diacylglycerol,54968,LC/MS Pos Late,100010941,2720,634.5405,9543729,,,HMDB0007248,2.7294,0.4355,0.2078,3.1458,0.2201,2.7597,4.8924,0.1828,0.7782,0.5107,0.0411,0.6522,1.2218,3.1527,3.8142,1.844,0.6866,2.1737
2932,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,Lipid,Diacylglycerol,54969,LC/MS Pos Late,100010942,2790,634.5405,9543729,,,HMDB0007248,2.1471,0.512,0.1564,1.7864,0.2966,1.0288,4.0271,0.2745,3.1473,0.1786,0.0318,0.6226,1.2129,1.2445,3.6983,0.9712,0.6155,1.7135
1891,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",46223,LC/MS Pos Late,100003151,1430,424.3421,6450015,36816-10-1,,HMDB0006469,0.778,1.4306,0.994,1.006,1.3251,1.6654,0.6095,1.7262,2.1678,0.4691,0.8392,1.1192,2.3916,0.7679,0.6392,0.5948,1.5574,0.8
1948,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),57463,LC/MS Pos Late,100015760,1388,366.3367,53481656,,,HMDB0013213,0.5714,2.6191,1.7264,0.6478,1.4114,0.6295,0.7429,1.1025,1.1968,1.4112,0.8975,1.3113,1.281,0.5711,0.5479,0.5216,0.7536,1.1283
3492,lithocholate,Lipid,Secondary Bile Acid Metabolism,1483,LC/MS Neg,405,5372,375.2905,9903,434-13-9,C03990,HMDB0000761,0.3527,0.1083,0.2095,0.1083,0.5757,0.1083,0.1083,2.9472,0.4556,0.5058,3.7388,1.9644,1,1.5952,0.4012,1.0513,2.6538,3.6632
105,lysine,Amino Acid,Lysine Metabolism,1301,LC/MS Pos Early,407,2850,147.1128,5962,56-87-1,"C00047,C00739",HMDB0003405,0.6959,0.7555,0.6168,0.9635,1.6415,1.0365,1.6294,1.0428,1.8711,0.6086,0.7348,1.1934,1.2486,0.4685,2.3821,1.3469,0.9241,0.8426
892,lysylleucine,Peptide,Dipeptide,40020,LC/MS Pos Early,100003196,3370,260.1969,4682588,7369-79-1,,HMDB0028955,0.3977,2.0923,1.0557,0.2036,3.3811,0.5306,0.9634,1.765,6.2113,1.7413,2.2563,2.1311,1.0366,0.7841,0.7305,0.7858,0.4232,0.8508
1289,lyxonate,Carbohydrate,Pentose Metabolism,61858,LC/MS Polar,100019968,2350,165.0405,,,,,1.1995,2.0103,1.4142,1.3878,0.7978,1.0863,0.9931,0.5998,0.4781,1.4378,0.474,0.584,0.3436,1.1011,1.0069,1.0385,0.6376,0.2888
1451,malate,Energy,TCA Cycle,1303,LC/MS Neg,409,615.6,133.0143,525,6915-15-7,"C00497,C00149,C00711","HMDB0000744,HMDB0031518,HMDB0000156",0.533,0.6694,0.3606,0.6229,1.3266,0.5938,1.2071,1.5887,2.1097,0.4791,1.0138,1.0436,0.9861,0.8467,2.9315,1.7794,1.3565,0.9862
1671,maleate,Lipid,"Fatty Acid, Dicarboxylate",20676,LC/MS Polar,100000707,2640,115.0037,444266,110-16-7,C01384,HMDB0000176,1.9547,3.2471,2.5587,2.2835,1.4985,2.3846,2.1457,0.5101,0.7654,1.2657,0.6671,0.7065,0.437,0.9959,0.6637,1.0041,0.2875,0.0884
1472,malonate,Lipid,Fatty Acid Synthesis,15872,LC/MS Polar,818,3447,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB0000691,1.4784,1.8292,1.7195,1.6613,1.1742,1.437,1.8952,1.0093,0.8657,1.1451,0.4501,0.5802,0.4098,0.9907,0.7513,0.8585,0.7084,0.1426
1471,malonylcarnitine,Lipid,Fatty Acid Synthesis,37059,LC/MS Pos Early,100001526,2086,248.1129,22833583,853728-01-5,,HMDB0002095,1.788,0.5676,1.1635,2.2445,1.4164,1,0.5676,0.5676,1.1583,0.633,0.6879,0.9447,0.6867,0.7806,1.4025,0.5676,0.804,1.1752
4626,maltol sulfate,Xenobiotics,Food Component/Plant,48696,LC/MS Neg,100006106,1503,204.9812,,,,,4.4322,1.0284,0.9966,3.8172,1.6646,0.838,1.0034,0.3409,3.1326,0.2338,0.4396,0.3303,0.4355,1.0095,2.181,1.1484,0.4391,0.1453
1299,maltose,Carbohydrate,Glycogen Metabolism,15586,LC/MS Polar,913,3329.4,387.1144,10991489,6363-53-7,C00208,HMDB0000163,2.8801,1,3.1821,1.3572,0.157,1.6538,0.9635,0.5558,0.2634,18.2245,4.9763,0.8349,0.2463,7.727,0.157,0.8903,0.9612,1.0664
1351,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",46142,LC/MS Polar,100001740,2320,181.0718,6251;5780,,"C00392,C00794","HMDB0000247,HMDB0000765",2.8073,1.2998,1.4442,1.363,4.5427,3.3385,1.0016,1.692,1.5845,0.7342,0.3211,0.4177,0.3307,0.6865,0.4836,0.9984,0.4952,0.9314
4956,mannonate*,Xenobiotics,Food Component/Plant,62864,LC/MS Polar,100003695,2736,195.051,3246006,642-99-9,,,1.2068,2.5889,1.7912,1.7629,1.0482,1.5488,1.0609,0.4471,0.4974,1.4246,0.3962,0.4573,0.4024,0.9518,0.9373,1.0535,0.4405,0.099
1352,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48153,LC/MS Polar,803,2200,225.0616,185698;82308;18950;439680,3458-28-4,"C00159,C02209,C00936",HMDB0000169,0.5036,0.5036,0.5036,0.8011,0.9992,0.5036,1.1061,1.6961,2.8905,0.5036,0.9739,1.0008,0.8498,1.1256,0.5036,0.5036,0.5036,0.5036
1512,margarate (17:0),Lipid,Long Chain Saturated Fatty Acid,1121,LC/MS Neg,891,5731,269.2486,10465,506-12-7,,HMDB0002259,0.4798,0.6084,0.6136,1.0323,1.0425,1.13,1.696,0.8964,1.4974,0.7528,1.0089,2.396,1.8235,0.9911,4.2593,0.9448,0.6327,0.5623
1865,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57512,LC/MS Pos Late,100004054,1424,414.3578,53477803,106182-29-0,,HMDB0006210,1.0568,0.6509,0.8162,0.7002,0.8209,0.6862,0.775,1.1147,1.7899,0.7564,1.4489,0.9432,1.7716,1.4095,1.5269,1.1237,1.4189,0.8469
1579,mead acid (20:3n9),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),35174,LC/MS Neg,100001472,5650,305.2486,5312531,20590-32-3,,HMDB0010378,0.2401,0.2725,0.2412,1.0287,2.84,0.7986,2.6334,1,5.6414,0.1114,0.4112,8.9735,2.5589,0.1114,11.02,1.2914,0.9431,0.5271
434,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1302,LC/MS Pos Early,415,2526,150.0583,6137,63-68-3,C00073,HMDB0000696,0.6253,0.8229,0.5623,0.9104,2.0193,1.0117,1.9317,1.0808,2.9345,0.5257,0.793,1.4449,1.4013,0.4011,3.4403,1.6143,0.9883,0.7531
440,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",18374,LC/MS Pos Early,100000039,1272,166.0533,158980,3226-65-1,C02989,HMDB0002005,0.691,1.0154,0.9069,0.8536,1.2852,1.1029,1.338,1.2284,0.9846,0.8258,0.9325,1.2697,1.0605,0.779,1.6546,1.6718,0.7761,0.5656
1774,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),1496,LC/MS Polar,418,3078.4,117.0193,487,516-05-2,C02170,HMDB0000202,1.4146,0.6743,0.9968,1.4541,1.0285,0.9283,1.2963,1.5361,0.8184,0.9278,0.943,0.6329,0.6743,1.5699,2.2847,1.0032,1.5711,0.977
4282,methylphosphate,Nucleotide,Purine and Pyrimidine Metabolism,37070,LC/MS Pos Early,100001805,544,112.9998,13130,7023-27-0,,HMDB61711,0.5671,1.0908,0.6289,0.793,1.4412,0.8093,1.2422,1.2737,3.7656,1.0112,0.8213,1.2309,1.8508,0.7891,2.2497,0.9888,0.9581,0.9372
410,methylsuccinate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",15745,LC/MS Polar,2051,2800,131.035,10349,498-21-5,,HMDB0001844,1.7784,0.3697,1,1.418,0.4378,0.9646,0.5176,0.3697,0.3697,2.643,0.9729,0.679,0.3697,2.5414,1.1948,1.5467,0.6935,1.2584
3176,mevalonate,Lipid,Mevalonate Metabolism,39583,LC/MS Polar,30,1462,147.0663,449,96949-03-0,C02104,HMDB0000227,2.4613,0.7437,0.6462,1.9261,7.1621,1.1785,0.806,1.338,1.0975,0.6284,0.8468,0.9025,0.8672,1.1547,2.8056,0.7568,1.4659,0.6837
2201,myo-inositol,Lipid,Inositol Metabolism,1124,LC/MS Polar,363,3506.3,225.0616,892,87-89-8,C00137,HMDB0000211,0.4772,0.8182,0.3722,1.0088,1.793,0.846,1.8729,1.5563,3.5445,0.2999,0.5278,1.225,1.3765,0.2805,2.6447,1.4474,0.9912,0.6793
1507,myristate (14:0),Lipid,Long Chain Saturated Fatty Acid,1365,LC/MS Neg,519,5440,227.2017,11005,544-63-8,C06424,HMDB0000806,0.6428,0.7477,0.8517,1.1568,1.0671,0.8929,1.2466,0.7942,1.0281,0.932,1.2396,9.3807,1.1678,0.9848,2.7026,1.0152,0.7389,0.7309
1526,myristoleate (14:1n5),Lipid,Long Chain Monounsaturated Fatty Acid,32418,LC/MS Neg,100001198,5346.9,225.186,5281119,544-64-9,C08322,HMDB0002000,0.6658,0.6372,0.8597,1.539,1.1797,0.8658,1.0999,0.9045,1.034,0.966,0.8654,21.4858,0.4286,1.0344,3.2759,1.5754,0.9264,1.1585
1884,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",48182,LC/MS Pos Late,100006051,1316,370.2947,129691961,889848-55-9,,HMDB0240588,0.8396,1.8504,0.7736,1.0424,1.1777,1.9288,0.7976,1.1583,1.8029,0.6112,0.8905,1.3452,2.1022,0.9576,0.6014,0.4412,1.3544,0.3679
1862,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",33952,LC/MS Pos Late,100001270,1350,372.3108,6426854,18822-89-4,,HMDB000506,0.6706,1.0299,0.4762,1.0709,0.9701,1.5121,0.7617,1.1358,1.4243,0.491,0.8742,1.2458,1.912,1.1605,0.9208,0.6855,1.1981,0.8173
138,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,57687,LC/MS Pos Early,100015962,2186,160.1332,14274897,,,,0.4462,0.5966,0.3584,0.8885,1.8896,0.7282,1.7606,1.1364,2.7308,0.3584,0.6556,1.4044,1.5851,0.5108,3.1217,2.4018,1,0.7842
519,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,62947,LC/MS Pos Early,100020217,2470,229.1547,,,,HMDB0240365,1.4251,1.5837,1.2882,1.6801,0.9622,1.3192,1.2639,0.7142,0.7186,1.116,0.5435,0.5947,0.3747,1.0378,0.7746,1.094,0.7267,0.191
1219,"N,N-dimethyl-pro-pro",Peptide,Modified Peptides,64571,LC/MS Pos Early,100022041,2500,241.1547,,,,,1.314,1.4186,1.3391,1.5916,0.981,1.32,1.2327,0.7285,0.6634,1.019,0.5162,0.5761,0.4065,1.0443,0.8221,1.0616,0.6988,0.2734
3023,N-(2-hydroxypalmitoyl)-sphingosine (d18:1/16:0(2OH)),Lipid,Ceramides,57697,LC/MS Pos Late,100015642,2692,554.5143,72715801,34839-02-6,,,0.5137,0.2716,0.3894,1.2327,2.418,0.9951,2.7252,0.8684,3.7007,0.4958,0.8432,1.2395,1.7606,0.2721,4.487,1.7564,1.0049,0.7808
76,N-acetyl-1-methylhistidine*,Amino Acid,Histidine Metabolism,43255,LC/MS Pos Early,100004299,2100,212.1028,53859791,,,,5.0748,1.3937,1.1718,5.6924,2.8382,1.5385,0.5618,0.5277,3.1181,0.4866,0.9346,0.5882,0.5321,1.0654,0.9008,1.0938,0.7578,0.3393
75,N-acetyl-3-methylhistidine*,Amino Acid,Histidine Metabolism,43256,LC/MS Pos Early,100002204,2056,212.103,193270,37841-04-6,,,1.5716,0.7567,1.0411,1.8917,1.2785,0.8936,0.7727,0.964,0.6374,0.9222,1.2225,1.2028,0.8317,1.7428,0.6602,0.7174,1.036,1.7586
55,N-acetyl-aspartyl-glutamate (NAAG),Amino Acid,Glutamate Metabolism,35665,LC/MS Neg,100001612,575.3,303.0834,188803,3106-85-2,C12270,HMDB0001067,1.7942,1.144,0.6816,2.284,0.97,1.4547,0.8012,0.6225,1,0.6225,0.6225,0.6225,0.6225,0.6225,1.4936,0.7784,0.6225,0.6225
135,N-acetyl-cadaverine,Amino Acid,Lysine Metabolism,43530,LC/MS Pos Early,100002249,2385,145.1335,10374713,32343-73-0,,HMDB0002284,0.5008,0.2172,0.6887,0.5172,1.5952,1.1551,0.3206,1.9702,0.2644,1.2698,1.9943,1.0398,0.7005,1.6885,0.6695,0.9602,1.5169,3.647
544,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,62309,LC/MS Pos Early,100020487,2305,203.139,131802901,,,,1.0548,0.7903,0.4996,1.8987,1.3986,0.7902,1.2285,1.2982,2.3416,0.5417,1.0036,0.8378,0.9964,0.8407,1.6559,0.9653,0.9555,1.4426
31,N-acetylalanine,Amino Acid,Alanine and Aspartate Metabolism,1585,LC/MS Polar,1110,1564.8,130.051,88064,97-69-8,C02847,HMDB0000766,0.9059,0.7584,0.8011,1.0816,1.512,0.8426,1.1238,1.4685,1.6847,0.7335,0.4713,0.9162,1.1,0.8757,2.7501,1.1208,1.6931,0.9184
499,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,33953,LC/MS Pos Early,100001266,2245,217.1295,67427,155-84-0,C02562,HMDB0004620,1.2906,1.0025,1.1056,1.4904,1.0258,0.9923,0.9647,0.6786,0.8699,0.9975,0.8138,1.0949,0.8827,1.0511,1.3264,1.1131,0.8508,0.9723
42,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,33942,LC/MS Pos Early,100001257,785,175.0713,99715,4033-40-3,,HMDB0006028,0.9879,0.7122,0.9275,1.4316,1.9887,1.8935,1.5061,1.4049,1.1326,1.1444,0.8554,0.8436,0.8503,0.9389,1.0121,0.9248,0.8169,2.3604
37,N-acetylaspartate (NAA),Amino Acid,Alanine and Aspartate Metabolism,22185,LC/MS Polar,100000787,3143,174.0408,65065,997-55-7;997-55-7,C01042,HMDB0000812,0.8115,0.3365,0.3916,1.2021,1.8362,1.0384,1.1327,0.9616,1.5907,0.3523,0.4647,0.7923,1.0435,0.6786,3.6069,1.5602,0.866,1.2832
504,N-acetylcitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,48434,LC/MS Pos Early,100001577,1010,218.1135,656979,33965-42-3,"C15532,C02851",HMDB0000856,1.4683,0.2665,0.4343,1.6359,1.5838,0.9829,0.838,0.9939,1.3085,0.2777,0.5318,0.6684,0.5282,1.0973,1.3833,1.0061,1.0779,1.4188
456,N-acetylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1586,LC/MS Pos Early,1107,1416,164.0376,12035,616-91-1,C06809,HMDB0001890,1.1138,0.7282,0.5377,1.2963,1.2424,1.0289,1.0863,1.3207,1.7097,0.4139,0.8092,0.7945,0.7246,0.7982,1.1365,1.1716,0.9711,0.7545
1433,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,46539,LC/MS Pos Early,100006435,715,222.0972,84265;439174,,C01074,"HMDB0000212,HMDB0000215",0.6704,0.3424,0.3424,0.436,1.1876,0.3424,1.0567,1.9829,1.3648,0.7588,2.0109,2.0016,1.2622,0.8084,2.163,0.8338,0.9433,0.5704
1430,N-acetylglucosaminylasparagine,Carbohydrate,Aminosugar Metabolism,48149,LC/MS Pos Early,1215,1212,336.1402,123826,2776-93-4,C04540,HMDB0000489,2.0201,0.4776,1.0172,1.4828,1.672,0.9175,1.4787,2.2701,1.753,0.5653,0.9009,3.7621,0.9117,0.5379,0.9828,0.3866,0.3928,3.2195
47,N-acetylglutamate,Amino Acid,Glutamate Metabolism,15720,LC/MS Pos Early,100000282,1050,190.071,70914,03/08/5817,C00624,HMDB0001138,0.9397,0.9518,0.5024,0.7341,2.2949,0.9415,1.1799,1.2509,2.9664,0.5171,1.0607,0.9836,1.0164,0.9754,1.6343,1.7365,0.9689,2.4233
48,N-acetylglutamine,Amino Acid,Glutamate Metabolism,33943,LC/MS Pos Early,100001253,845,189.087,182230,2490-97-3,C02716,HMDB0006029,1.2545,0.5223,0.6567,1.7628,1.8914,0.9926,0.7795,1.1294,1.5548,0.7732,0.9653,0.948,0.9974,1.3831,1.0656,1.0037,0.7843,1.0026
