PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
1844,hexanoylcarnitine (C6),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",32328,LC/MS Pos Early,100000781,3358,260.1856,6426853,6920-35-0,,HMDB0000756,0.5964,0.8093,0.3509,0.8245,0.6803,0.9243,1.0229,2.3534,1.1605,0.895,0.4316,1.1598,0.9783,1.0217,2.4489,19.5544,1.2991,2.4177
1805,hexanoylglycine (C6),Lipid,Fatty Acid Metabolism (Acyl Glycine),35436,LC/MS Pos Early,100001527,2782,174.1125,99463,24003-67-6,,HMDB0000701,0.6713,1.3416,0.2831,1.1855,0.3656,0.5767,0.9638,1.6601,0.8003,0.6234,0.5613,1.0362,1.6687,0.9162,1.6412,21.509,1.7708,1.1465
4459,hippurate,Xenobiotics,Benzoate Metabolism,15753,LC/MS Neg,100000014,2106.9,178.051,464,495-69-2,C01586,HMDB0000714,1.998,1.1521,0.9049,1.5327,1.0021,0.7854,2.383,1.4433,1.4068,0.5745,0.828,0.6592,0.5298,0.5694,0.9979,2.2014,1.5245,0.5248
88,histamine,Amino Acid,Histidine Metabolism,1574,LC/MS Pos Early,354,3035,112.0869,774,51-45-6,C00388,HMDB0000870,0.7815,0.2025,1,0.4798,1.4672,1.6846,1.2667,2.2794,4.1444,4.5842,0.4027,2.5271,0.4009,1.1129,0.4418,0.2025,0.7557,0.5668
70,histidine,Amino Acid,Histidine Metabolism,59,LC/MS Neg,355,755.9,154.0622,6274,5934-29-2,C00135,HMDB0000177,0.7171,0.6208,0.9675,0.9547,1.0072,0.9974,1.0814,0.9572,1.0052,0.9343,1.0063,1.0026,0.8889,1.009,1.0388,0.689,1.0885,1.2574
4928,histidine betaine (hercynine)*,Xenobiotics,Food Component/Plant,62278,LC/MS Pos Early,100004059,2094,198.1237,3083620,534-30-5,,,1.9408,2.4801,1.8563,1.3957,0.6961,1.2364,0.6441,1.0135,0.9865,1.199,0.9691,1.7006,0.639,0.7319,1.0399,0.4789,0.4674,0.8178
493,homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,22137,LC/MS Pos Early,100000961,2882,189.1346,9085,156-86-5,C01924,HMDB0000670,0.8968,1.0092,1.4603,1.1141,1.0375,1.0034,0.7696,0.9606,1.6597,1.1645,0.8196,0.8586,0.9966,0.9116,0.8323,0.9039,1.123,1.1149
494,homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,22138,LC/MS Neg,100000963,789,188.1041,65072,1190-49-4,C02427,HMDB0000679,0.8849,1.1821,0.9872,0.9294,1.1139,1.029,1.1551,0.7582,0.9683,0.9879,0.9859,1.1531,1.043,1.1268,0.8032,1.2459,1.0121,0.9263
4930,homostachydrine*,Xenobiotics,Food Component/Plant,33009,LC/MS Pos Early,100001550,1750,158.1176,441447,1195-94-4,C08283,HMDB0033433,2.9395,2.0154,1.4362,0.8346,1.2729,0.7489,1.1808,0.7862,0.9119,0.9427,0.997,1.3024,0.9755,1.4403,0.5462,1.003,1.0402,0.9151
221,homovanillate sulfate,Amino Acid,Tyrosine Metabolism,38349,LC/MS Neg,100002250,1047,261.0074,29981063,38339-06-9,,HMDB11719,0.9971,1.3749,0.4576,1.4259,1.3194,0.6016,2.6805,1.5075,1.4621,0.5225,0.9929,0.758,0.9825,0.5291,0.6441,2.2839,1.555,1.0029
77,hydantoin-5-propionate,Amino Acid,Histidine Metabolism,40473,LC/MS Polar,100002514,2080,171.0411,782,5624-26-0,C05565,HMDB0001212,1.4228,2.2445,0.5115,0.6379,0.7937,0.5115,1.8891,0.9887,1.0824,0.6318,1.0113,0.5115,0.5596,0.9329,0.6054,7.6459,1.5018,1.3806
4931,hydroquinone beta-D-glucopyranoside,Xenobiotics,Food Component/Plant,38160,LC/MS Neg,100002220,1520,271.0823,346,497-76-7,C06186,HMDB29943,1.2461,1.9515,1.6568,1.0804,1.9655,0.9238,1.6791,1.0762,0.7918,0.8938,1.1221,0.6519,0.306,0.4947,0.6752,0.8423,1.4672,0.1807
5962,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,35322,LC/MS Neg,100001604,1395,188.9863,161220,123-31-9,C00530,HMDB0240263,1.3831,0.7955,0.8766,0.9632,1.3166,0.4896,1.841,0.8735,1.1184,0.5951,1.0368,0.781,0.4749,0.544,1.6142,1.2833,1.1113,1.524
43,hydroxyasparagine,Amino Acid,Alanine and Aspartate Metabolism,62060,LC/MS Pos Early,100020205,1149,149.0557,15991574,,C20631,HMDB32332,0.8506,0.8172,0.4353,1.2257,1.1386,0.8097,1.8303,1.5901,1.7675,1.0471,0.7403,0.7867,1.1025,0.874,0.9418,1.4357,1.3592,0.9529
4421,hydroxymethylpyrimidine,Cofactors and Vitamins,Thiamine Metabolism,57565,LC/MS Pos Early,100003365,2207,140.0818,777,73-67-6,C01279,,2.3341,3.2408,1.1505,1.0892,0.9438,0.797,1.2446,0.9942,1.0058,0.6809,0.8874,0.7809,0.5835,0.5227,0.9011,2.5548,1.0922,1.0387
3104,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH)),Lipid,Sphingomyelins,62851,LC/MS Pos Late,100021000,2056,719.5698,,,,,1.1532,1.135,1.2614,1.2988,1.1124,0.8975,0.9266,1.1303,0.8072,0.8986,0.7977,0.8681,0.9063,0.8396,0.7369,1.0734,1.0952,1.1033
3523,hyocholate,Lipid,Secondary Bile Acid Metabolism,34093,LC/MS Neg,100001279,5046,407.2803,92805,547-75-1,C17649,HMDB0000760,0.5248,1.0149,0.5248,0.5248,0.5298,0.891,0.5248,1.2892,0.5248,0.5248,4.7443,0.5248,0.5248,1.5335,0.8245,0.5248,0.9851,2.5072
470,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",590,LC/MS Polar,358,2763.4,108.0125,107812,300-84-5,C00519,HMDB0000965,0.4655,0.4655,0.6089,0.4655,1.2455,0.7851,1.2044,2.8123,2.8509,1.8621,0.5437,1.0686,0.5809,0.7168,0.813,0.4655,1,2.7809
83,imidazole lactate,Amino Acid,Histidine Metabolism,15716,LC/MS Neg,100000263,739.4,155.0462,793,14403-45-3,C05568,HMDB0002320,1.5336,1.1229,0.7695,1.0069,1.172,0.9524,1.4512,0.8947,1.1951,1.1206,0.7487,1.0505,0.9931,1.2349,0.8425,0.8261,0.6654,0.755
80,imidazole propionate,Amino Acid,Histidine Metabolism,40730,LC/MS Pos Early,100003434,2263,141.0659,70630,1074-59-5,,HMDB0002271,0.7622,0.2478,0.8606,0.5011,0.5639,0.8361,0.3568,1.3341,0.7795,1.1394,1.8785,2.2632,1.46,2.7662,0.7668,1.6386,3.975,3.403
6161,iminodiacetate (IDA),Xenobiotics,Chemical,21025,LC/MS Pos Early,100000900,830,134.0448,8897,142-73-4,C19911,HMDB0011753,0.8587,0.4735,1.0376,0.1528,0.4195,0.3398,6.5845,1.5542,4.3457,1.4478,0.9624,1.0382,1.1261,1.1732,0.355,0.1894,0.3608,1.9507
316,indole-3-carboxylate,Amino Acid,Tryptophan Metabolism,38116,LC/MS Neg,100002185,1710,160.0404,69867,771-50-6,C19837,HMDB0003320,0.6505,0.628,0.6353,1.0312,1.0472,0.9195,1.5993,1.3972,1.0931,1.05,0.5659,0.7755,1.0692,0.8776,0.9688,0.7462,1.1336,1.353
299,indoleacetate,Amino Acid,Tryptophan Metabolism,27513,LC/MS Neg,100001034,2200,174.0561,802,6505-45-9,C00954,HMDB0000197,0.8272,0.7738,1.0185,0.7595,0.9886,0.686,0.911,1.37,1.4761,0.8213,0.9103,1.0114,1.0683,1.107,1.2461,0.7194,1.6559,2.0819
318,indoleacetylglycine,Amino Acid,Tryptophan Metabolism,54730,LC/MS Neg,100006730,2610,231.0775,446640,,,,1.8934,2.1346,0.6608,1.2379,1.0349,0.5555,1.8857,2.3171,1.2935,0.7852,0.9651,0.8738,0.7951,0.8196,0.8374,3.4157,2.1071,0.6718
304,indoleacrylate,Amino Acid,Tryptophan Metabolism,22114,LC/MS Neg,100000800,2511,186.0561,5375048,1204-06-4,,HMDB0000734,1.2472,0.9358,1.2588,0.9193,1.3718,1.1448,0.9755,0.9156,1.1538,0.883,0.9385,1.0245,0.7106,0.7035,1.2292,0.6824,1.1162,2.5686
298,indolelactate,Amino Acid,Tryptophan Metabolism,18349,LC/MS Neg,100000463,2286,204.0666,92904,832-97-3,C02043,HMDB0000671,1.0135,1.0979,0.923,1.1943,1.3334,0.9167,1.4642,1.068,1.5007,0.8554,0.7414,0.8067,0.8913,0.9157,0.8899,1.2644,0.9865,1.7545
305,indolepropionate,Amino Acid,Tryptophan Metabolism,32405,LC/MS Neg,100001083,2795,188.0717,3744,830-96-6,,HMDB0002302,1.1963,0.5445,0.9996,0.8844,1.2121,0.9521,1.1097,1.0004,1.3393,0.9028,0.7506,0.9001,0.8845,0.9929,1.1999,1.0626,1.2826,1.7582
306,indolepropionylglycine,Amino Acid,Tryptophan Metabolism,54917,LC/MS Neg,100010863,2926,245.0932,129691959,,,,1.6776,1.3901,0.3299,1.4106,0.9796,0.6574,2.2409,1.1552,1.1402,0.5461,0.7434,0.6823,0.4937,0.4839,1.0204,5.4021,1.4358,0.5144
4935,indolin-2-one,Xenobiotics,Food Component/Plant,43374,LC/MS Pos Early,100004318,2575,134.06,321710,59-48-3,C12312,,1.448,0.7757,0.9334,0.2653,0.6334,0.4853,0.6028,0.5255,1.3282,1.0666,1.1855,0.4125,1.2779,1.3917,0.8932,1.4942,1.1683,1.5673
323,indoxyl glucuronide,Amino Acid,Tryptophan Metabolism,52749,LC/MS Neg,100008931,1940,308.0776,2733785,35804-66-1,,HMDB0010319,0.5804,0.5505,0.465,0.4461,0.5919,0.3649,1.3619,0.5977,0.5605,1.1941,1.5232,0.9481,1.0519,1.435,2.16,1.3597,1.536,1.7288
4117,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1123,LC/MS Neg,361,1602.1,267.0735,6021,58-63-9,C00294,HMDB0000195,1.6144,2.7805,0.4127,0.7937,0.6727,0.5803,1.7308,1.3761,1.5406,0.8733,0.7387,0.8724,0.8392,1.1267,1.2469,4.7396,0.8142,1.6003
4116,inosine 5'-monophosphate (IMP),Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",2133,LC/MS Pos Early,362,650,349.0544,8582,4691-65-0,C00130,HMDB0000175,0.5784,3.5476,1.1031,0.5772,0.5772,0.5772,0.8682,7.9352,3.2901,2.2063,0.5772,2.2318,0.5772,0.5772,0.8969,0.6234,0.7565,0.5772
426,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",33441,LC/MS Pos Early,100001055,2810,232.1543,168379,25518-49-4,,HMDB0000736,1.626,0.8924,0.8547,1.5303,1.1937,0.958,1.4153,1.2471,1.2686,0.973,0.5636,0.5834,0.6202,0.7824,1.027,7.3491,0.6378,1.1986
427,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35437,LC/MS Neg,100001590,1420,144.0666,10855600,15926-18-8,,HMDB0000730,1.7669,1.0899,0.463,1.2207,0.8811,0.7628,1.3394,1.2694,1.795,0.6333,1.0314,0.9396,0.784,1.2692,0.5143,0.463,0.9686,0.463
1842,isocaproylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",61779,LC/MS Pos Early,100016063,3322,260.1856,,,,,0.2913,0.7471,0.2913,0.2913,0.2913,0.2913,0.7815,0.2913,0.2913,0.2913,0.2913,0.8706,0.2913,0.2913,2.2627,9.4546,1.2688,1.1294
1801,isocaproylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),61789,LC/MS Neg,100019816,2820,172.0979,28777652,,,,0.9714,1.5917,0.3354,0.8469,0.4846,0.5323,1.1867,1.1989,1.0816,0.6417,1.2068,0.8179,1.2917,0.8428,1.0286,25.2184,1.2584,0.8527
385,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1125,LC/MS Pos Early,376,2800,132.1019,6306,73-32-5,"C16424,C00407,C06418",HMDB0000172,1.1231,1.0231,1.0562,0.971,0.9279,1.0364,0.9769,0.8317,0.7079,0.8765,1.2427,1.0431,0.9092,1.057,0.9099,1.0316,1.0578,0.9713
652,isoleucylhydroxyproline*,Peptide,Dipeptide Derivative,63051,LC/MS Pos Early,100021262,2707,245.1496,61158802,,,HMDB0028908,0.8207,0.4155,0.4155,1.0978,0.9702,0.8241,1.3524,1.3167,1.3294,0.8055,0.8025,0.8108,1.1147,0.7514,1,1.6454,1.639,1.0604
351,isovalerate (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",44656,LC/MS Neg,100000708,1564,101.0608,10430,503-74-2,C08262,HMDB0000718,0.2013,0.1909,0.4111,0.3758,1.0581,0.7069,1.4425,0.9014,0.9419,2.0738,2.2591,2.4373,1.862,2.1874,0.9181,0.3233,1.6974,2.2137
354,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",34407,LC/MS Pos Early,100001393,3085,246.17,169235,31023-24-2,C20826,HMDB0000688,0.8444,0.7608,0.9829,0.8458,1.256,1.0735,1.6745,1.8104,1.0604,1.3457,1,0.9885,0.792,0.9134,1.6021,0.7608,0.9721,1.8439
353,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35107,LC/MS Neg,100001452,1950,158.0823,546304,16284-60-9,,HMDB00678,1.8357,2.473,0.556,0.888,0.7556,0.416,1.5474,1.0042,1.2854,0.7901,2.157,0.9958,1.0485,0.8691,0.3445,5.1763,1.0536,0.2319
272,kynurenate,Amino Acid,Tryptophan Metabolism,1417,LC/MS Neg,98,2224,188.0353,3845,492-27-3,C01717,HMDB0000715,1.9672,3.2257,0.9801,0.9586,0.9483,0.7701,1.5278,1.0279,1.4022,0.5216,1.2907,0.4729,0.7282,0.5583,0.7743,2.7981,1.0199,1.0654
267,kynurenine,Amino Acid,Tryptophan Metabolism,15140,LC/MS Neg,100000265,1868.2,207.0775,161166,2922-83-0,C00328,HMDB0000684,0.6522,1.0036,0.9694,1.4592,1.0023,0.8902,1.1039,0.9398,1.2706,0.9977,0.7791,0.9846,1.3333,1.205,0.7912,1.0918,0.9597,2.0957
1240,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",527,LC/MS Polar,482,1469,89.0244,612,79-33-4,C00186,HMDB0000190,1.1497,1.6515,1.0115,0.9322,1.1261,0.6927,1.3888,1.0513,1.5303,0.8313,0.9885,0.8728,0.9367,0.8295,0.7308,1.931,1.1242,0.9269
466,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",42002,LC/MS Pos Early,100003892,1730,209.0591,98504,02/08/3183,,,0.5454,0.8973,0.5454,0.658,0.5639,0.5454,0.8337,0.5454,1,1.9926,0.5454,1.3561,1.1049,1.1452,0.5454,1.6923,0.8001,1.521
1861,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",34534,LC/MS Pos Late,100001392,1235,344.2795,168381,25518-54-1,,HMDB000225,0.5023,0.3969,0.483,0.836,0.8058,0.8662,1.0296,1.4382,1.0742,0.6506,0.6596,0.9704,1.1637,1.0786,2.7595,1.19,1.1037,3.6062
332,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",60,LC/MS Pos Early,397,2864,132.1019,6106,61-90-5,C00123,HMDB0000687,1.047,0.9982,1.2155,1.0782,1.0095,1.0018,1.0465,0.9746,0.8332,0.8929,1.2361,1.0531,0.8527,0.9506,0.854,0.9915,1.0806,0.9787
653,leucylhydroxyproline*,Peptide,Dipeptide Derivative,63052,LC/MS Pos Early,100021261,2753,245.1496,20847829,,,HMDB0028930,0.7181,0.6635,0.6534,1.1965,1.2066,0.9965,1.8762,1.5333,1.2586,0.6919,0.6375,0.7125,0.8159,0.6254,1.3652,1.616,2.0788,1.0035
3108,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins,57330,LC/MS Pos Late,100006298,3437,815.7001,,60037-60-7,,,1.0166,1.8061,0.9834,0.9441,0.9756,0.822,1.743,0.9652,1.2485,0.9496,1.1223,0.9195,1.4222,1.0328,0.4648,1.3231,1.0626,0.554
1869,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57515,LC/MS Pos Late,100015834,1603,512.4673,,,,,0.9036,1.08,0.9709,0.9053,1.0261,1.041,1.7343,1.0965,0.8568,0.8596,0.9358,1.1675,1.1619,0.9739,0.9185,1.3051,1.8538,0.8107
1738,linoleamide (18:2n6),Lipid,"Fatty Acid, Amide",32455,LC/MS Pos Late,1492,1580,280.2635,6435901,07/01/3999,,HMDB0062656,1.168,1.4695,1.6548,0.7933,0.7051,1.3069,0.9236,0.545,0.9331,0.6406,1.6893,1.0615,0.6694,0.9819,1.4387,1.1527,1.0181,0.9612
1567,linoleate (18:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1105,LC/MS Neg,180,5535,279.233,5280450,60-33-3,C01595,"HMDB0000673,HMDB0006270",0.5827,0.3912,1.0734,1.1972,0.478,1.245,1.0386,1.2557,0.6717,0.9614,0.6511,1.1132,0.8996,1.1501,0.9541,0.2714,1.5039,1.6067
1569,linolenate (18:3n3 or 3n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),34035,LC/MS Neg,100001337,5450,277.2173,5280933;5280934,,"C06426,C06427","HMDB0001388,HMDB0003073",0.5593,0.3476,1.0459,1.1608,0.5083,1.2002,1.0082,1.087,0.6485,0.8707,0.6247,1.1076,0.8431,1.1355,0.9918,0.2295,1.5587,1.6568
1892,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57511,LC/MS Pos Late,100015831,1310,422.3265,,,,,0.3163,0.3163,0.7793,0.4546,0.8563,0.8198,0.8057,1.4574,1.3906,0.5788,0.5785,1.0255,1.1999,1,2.7519,1.0561,1.4888,4.5208
2182,linoleoyl ethanolamide,Lipid,Endocannabinoid,52608,LC/MS Neg,100006726,6150,322.2752,5283446,68171-52-8,,HMDB0012252,0.2678,0.2678,1.0238,0.8213,0.7925,0.7419,1.6439,1.5856,0.8671,0.976,0.56,1.307,1.2401,1.0215,0.9785,0.2678,1.2341,1.4416
2941,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,54955,LC/MS Pos Late,100010922,2590,658.5405,9543796,,,HMDB0007257,1,0.9014,0.7182,0.4957,0.9607,1.3926,1.577,1.696,1.5534,0.7601,0.4569,0.8049,0.9884,0.4569,1.4048,1.5076,1.0256,1.5834
2942,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,54956,LC/MS Pos Late,100010923,2650,658.5405,9543796,,,HMDB0007257,0.9762,1.8198,0.9731,1.0119,0.7115,1.5204,1.3395,1.4439,0.9603,0.9129,0.7593,0.9881,0.7383,0.6034,1.5098,2.1305,1.3813,1.2158
2934,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,Lipid,Diacylglycerol,54964,LC/MS Pos Late,100010927,2478,632.5249,9543737,,,HMDB0007250,1.0782,1.4254,1.1387,0.6668,1.1895,1.7155,1.5366,0.9508,1.048,0.3412,0.8613,0.6322,0.5976,0.7229,1.2654,1.1858,0.952,0.7638
2931,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,Lipid,Diacylglycerol,54968,LC/MS Pos Late,100010941,2720,634.5405,9543729,,,HMDB0007248,0.8618,0.6105,0.9388,0.6491,1.2208,1.6694,1.8293,1.5476,1.5768,0.5161,0.5601,0.5667,0.6627,0.6136,1.3006,1.1024,1.0612,1.337
1891,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",46223,LC/MS Pos Late,100003151,1430,424.3421,6450015,36816-10-1,,HMDB0006469,0.4557,0.4088,0.5405,0.7796,0.7242,0.9783,0.9825,1.2425,1.0729,0.9301,0.6304,1.1361,1.2801,1.0529,1.7803,1.0175,1.2538,3.5729
105,lysine,Amino Acid,Lysine Metabolism,1301,LC/MS Pos Early,407,2850,147.1128,5962,56-87-1,"C00047,C00739",HMDB0003405,0.8256,0.5428,1.0936,0.9574,1.104,0.9941,1.2286,1.2301,1.0058,0.9942,1.3587,1.0135,0.9258,1.0778,0.8001,0.6943,1.2942,0.7735
1289,lyxonate,Carbohydrate,Pentose Metabolism,61858,LC/MS Polar,100019968,2350,165.0405,,,,,0.8859,1.1295,0.532,0.7172,1.0638,0.5472,1.5833,1.1343,1.7289,0.9594,0.5854,0.9588,1.1944,0.9252,0.5308,1.8167,1.0406,1.3721
1451,malate,Energy,TCA Cycle,1303,LC/MS Neg,409,615.6,133.0143,525,6915-15-7,"C00497,C00149,C00711","HMDB0000744,HMDB0031518,HMDB0000156",1.0202,0.7794,0.6155,0.4844,1.5408,0.6599,3.4596,1.686,4.7595,0.8143,0.959,0.9798,1.2213,0.8882,0.8212,1.9955,1.4448,4.7991
1472,malonate,Lipid,Fatty Acid Synthesis,15872,LC/MS Polar,818,3447,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB0000691,0.3153,0.2813,1.0085,1.0735,0.6145,0.6496,1.0351,1.4735,1.6828,0.906,0.5162,0.9502,1.2095,0.9915,0.9396,1.2995,1.2886,1.6657
4626,maltol sulfate,Xenobiotics,Food Component/Plant,48696,LC/MS Neg,100006106,1503,204.9812,,,,,2.6405,5.9871,1.1444,1.4147,1.6252,0.6153,1.6057,1.047,0.953,0.4975,0.7796,0.4015,0.1674,0.2206,0.1674,1.3472,0.6608,0.1674
1351,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",46142,LC/MS Polar,100001740,2320,181.0718,6251;5780,,"C00392,C00794","HMDB0000247,HMDB0000765",1.0524,0.7036,0.7743,1.0771,3.0391,0.925,1.4445,1.382,2.1781,0.6869,0.4974,1.148,0.9121,0.7149,0.9476,1.4902,0.6587,2.6021
4956,mannonate*,Xenobiotics,Food Component/Plant,62864,LC/MS Polar,100003695,2736,195.051,3246006,642-99-9,,,1.2773,1.7939,0.6598,0.8837,1.4621,0.7225,1.8462,1.1674,1.8828,1.0794,0.4656,0.7924,0.978,0.8378,0.4641,1.6273,0.8805,1.022
1352,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48153,LC/MS Polar,803,2200,225.0616,185698;82308;18950;439680,3458-28-4,"C00159,C02209,C00936",HMDB0000169,0.5692,0.6777,0.425,0.7066,1.0155,0.6027,1.4523,1.2083,2.0414,1.1622,0.5544,0.9589,1.5798,0.9845,0.8729,1.6788,1.0564,1.5719
1865,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57512,LC/MS Pos Late,100004054,1424,414.3578,53477803,106182-29-0,,HMDB0006210,0.9533,0.8216,0.9324,0.6779,0.8309,0.8591,1.1087,1.1578,0.6854,0.9812,1.2704,0.9383,1.4098,1.1316,1.3262,1.1647,1.0188,2.0193
1579,mead acid (20:3n9),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),35174,LC/MS Neg,100001472,5650,305.2486,5312531,20590-32-3,,HMDB0010378,1.0613,0.5844,1.6744,1.5755,0.8132,0.835,1.619,1.2557,0.4612,0.609,0.7303,1.2442,0.7253,0.9387,1.5523,0.4356,1.3003,1.7568
434,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1302,LC/MS Pos Early,415,2526,150.0583,6137,63-68-3,C00073,HMDB0000696,0.698,0.7243,1.1532,0.9526,1.0734,1.0443,0.9557,0.9507,0.9336,1.0994,1.2129,1.277,0.9033,1.2101,0.8022,0.7759,1.1776,1.0792
439,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",44878,LC/MS Pos Early,100004635,1250,182.0482,69961,820-10-0,,HMDB0062174,1.3114,0.8355,1.0018,1.2705,1.4599,0.9982,1.4554,1.1847,1.5946,0.7007,0.6871,0.8764,0.9284,0.8194,0.764,0.7465,1.2449,1.333
440,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",18374,LC/MS Pos Early,100000039,1272,166.0533,158980,3226-65-1,C02989,HMDB0002005,1.0117,1.3023,1.3256,0.8385,1.179,1.0078,1.1132,0.8891,0.8886,1.0446,1.0948,0.9922,0.7425,0.9901,0.5973,0.7846,1.0785,0.8951
5087,methyl glucopyranoside (alpha + beta),Xenobiotics,Food Component/Plant,46144,LC/MS Neg,100005864,1070,193.0718,445238;3036743;2108,,,HMDB0029965,0.9622,0.8982,0.7823,1.2152,1.5068,1.243,1.1672,1.1256,1.4025,1.0016,0.7408,0.9553,0.7561,0.831,0.9984,1.6449,1.2316,0.8311
4960,methyl indole-3-acetate,Xenobiotics,Food Component/Plant,1584,LC/MS Pos Early,1104,3380,190.0863,74706,1912-33-0,,HMDB0029738,1.8217,3.0271,1.0196,0.8469,0.7291,0.5086,1.7657,1.5345,1.0226,0.9804,0.5088,0.6382,0.4489,0.4178,1.3966,1.4316,0.7029,1.2125
5213,methyl vanillate sulfate,Xenobiotics,Food Component/Plant,63857,LC/MS Neg,100020622,2933,261.0074,,,,,1.1416,0.7107,1.7948,0.4381,0.4383,0.5389,0.4381,1.0799,0.9836,0.716,1.0164,1.7247,0.4381,0.4381,2.4213,0.4381,0.918,1.6669
1774,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),1496,LC/MS Polar,418,3078.4,117.0193,487,516-05-2,C02170,HMDB0000202,0.756,0.7814,0.439,0.6988,1.0156,0.5644,2.1944,1.2366,1.9954,0.9844,0.6753,0.8869,1.047,1.0706,0.7161,1.3195,1.0172,1.747
4282,methylphosphate,Nucleotide,Purine and Pyrimidine Metabolism,37070,LC/MS Pos Early,100001805,544,112.9998,13130,7023-27-0,,HMDB61711,1.5692,1.7376,1.3194,0.9541,0.7835,0.9766,0.9294,1.3076,0.9617,0.981,1.1177,1.1943,0.5093,0.502,1.4631,1.3154,0.9941,1.0059
410,methylsuccinate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",15745,LC/MS Polar,2051,2800,131.035,10349,498-21-5,,HMDB0001844,1.7974,1.517,0.6656,0.6094,1.0771,0.5967,3.5953,1.5466,1.9886,0.8821,0.8012,0.9229,0.9182,0.9101,0.7836,4.2137,1.3266,1.6189
3176,mevalonate,Lipid,Mevalonate Metabolism,39583,LC/MS Polar,30,1462,147.0663,449,96949-03-0,C02104,HMDB0000227,0.7407,0.5535,0.7117,0.8518,1.1531,0.845,1.8342,1.3758,1.4155,0.9925,0.8909,0.9324,1.048,0.8713,1.0075,1.2498,1.4134,1.5905
2201,myo-inositol,Lipid,Inositol Metabolism,1124,LC/MS Polar,363,3506.3,225.0616,892,87-89-8,C00137,HMDB0000211,0.6064,0.4304,0.7165,1.2325,1.4902,0.8783,1.6709,2.2603,2.2253,1.449,0.4771,0.9431,0.8718,1.0569,0.5526,0.5665,1.2766,2.0131
