PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
3523,hyocholate,Lipid,Secondary Bile Acid Metabolism,34093,LC/MS Neg,100001279,5046,407.2803,92805,547-75-1,C17649,HMDB0000760,119881.00,,140009.00,,207975.00,27934.00,,2591622.00,325766.00,168597.00,1419753.00,207013.00,167934.00,726727.00,176856.00,212376.00,1026611.00,578857.00
470,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",590,LC/MS Pos Early,358,724,110.027,107812,300-84-5,C00519,HMDB0000965,815417.00,1222285.00,757975.00,2125892.00,4492697.00,1534876.00,4372881.00,3278436.00,7460906.00,485160.00,1072406.00,1606382.00,2728213.00,719823.00,18843568.00,3821339.00,2197141.00,3776373.75
4118,hypoxanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",3127,LC/MS Polar,171,1515.8,135.0312,790;135398638,68-94-0,C00262,HMDB0000157,1432819.00,578588.00,330181.97,2654536.00,13236479.00,1213507.00,2081885.00,3169659.00,25882472.00,422202.03,643985.06,1553834.88,5199405.00,372582.00,8594281.00,2867133.00,4337934.00,4081445.00
83,imidazole lactate,Amino Acid,Histidine Metabolism,15716,LC/MS Pos Early,100000263,2040,157.0608,793,14403-45-3,C05568,HMDB0002320,1469411.00,1278809.00,962096.00,1728518.88,2082455.00,1405201.00,696300.00,1462351.00,2077914.13,794094.00,927085.00,908585.94,1620209.00,1759765.00,1139192.00,1462202.00,1561283.00,973198.00
80,imidazole propionate,Amino Acid,Histidine Metabolism,40730,LC/MS Pos Early,100003434,2263,141.0659,70630,1074-59-5,,HMDB0002271,160418.00,47782.00,335977.00,,60726.00,225918.00,,961445.00,424982.00,990382.94,6424215.00,196998.00,1238422.00,1251381.00,1042309.94,15130889.00,26786682.00,1447350.00
318,indoleacetylglycine,Amino Acid,Tryptophan Metabolism,54730,LC/MS Neg,100006730,2610,231.0775,446640,,,,553818.00,69364.00,114096.00,574611.00,312157.00,213156.00,140108.00,238123.00,331675.00,94468.00,68209.00,88166.00,140743.00,187494.02,209243.02,220054.00,176881.00,43065.00
298,indolelactate,Amino Acid,Tryptophan Metabolism,18349,LC/MS Neg,100000463,2286,204.0666,92904,832-97-3,C02043,HMDB0000671,652572.00,125320.99,220766.00,923474.00,747410.00,904298.00,288570.00,314615.00,334542.00,520171.00,147395.00,160874.00,357322.00,651940.00,414523.00,1026023.94,711443.00,543507.00
306,indolepropionylglycine,Amino Acid,Tryptophan Metabolism,54917,LC/MS Neg,100010863,2926,245.0932,129691959,,,,1274374.00,197617.00,381406.00,1642577.00,1064282.00,1106457.00,913545.00,1070339.00,1076540.00,418328.00,294254.00,367165.00,624619.00,695631.00,797435.00,987341.06,1067311.00,231984.00
4935,indolin-2-one,Xenobiotics,Food Component/Plant,43374,LC/MS Pos Early,100004318,2575,134.06,321710,59-48-3,C12312,,189964.00,,349993.00,411483.00,240015.00,171079.00,,207855.00,,104854.00,243674.00,,145054.00,282226.00,199611.00,319611.00,,221060.00
323,indoxyl glucuronide,Amino Acid,Tryptophan Metabolism,52749,LC/MS Neg,100008931,1940,308.0776,2733785,35804-66-1,,HMDB0010319,415511.00,49573.00,112631.00,473046.00,168921.00,183954.00,163629.00,116324.01,194608.00,95839.01,92193.00,150461.00,143300.00,230096.02,361520.00,273893.00,170903.02,95831.00
4117,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1123,LC/MS Pos Early,361,1269,269.0881,6021,58-63-9,C00294,HMDB0000195,17682208.00,31992300.00,13309482.00,22883032.00,38384788.00,33656156.00,93752880.00,65107176.00,66002016.00,9242433.00,34974016.00,63367284.00,64526324.00,13352740.00,109878960.00,75416424.00,28409392.00,11165618.00
427,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35437,LC/MS Neg,100001590,1420,144.0666,10855600,15926-18-8,,HMDB0000730,227778.78,151412.70,196017.59,251483.50,193844.80,272105.09,134103.80,122990.80,43455.20,163317.50,114325.50,128116.60,81890.00,204099.09,118732.00,158528.00,146737.70,109201.30
1443,isocitrate,Energy,TCA Cycle,12110,LC/MS Pos Early,1206,773,210.0608,5318532,20226-99-7,C00451,HMDB0001874,259125.00,841759.00,327251.00,394855.00,2428656.00,213450.00,308337.00,2514348.00,5911373.50,327920.00,244537.00,840852.94,1660903.00,387561.00,720178.00,201725.00,232775.00,150166.00
1444,isocitric lactone,Energy,TCA Cycle,54724,LC/MS Polar,100009239,2970,173.0092,98259,4702-32-3,,,22158566.00,32391516.00,24173440.00,24673152.00,20475256.00,19628700.00,16764334.00,8614145.00,12435562.00,17171254.00,9006746.00,8583277.00,5534431.00,16693344.00,13462647.00,13854108.00,6662837.00,2366667.00
385,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1125,LC/MS Pos Early,376,2800,132.1019,6306,73-32-5,"C16424,C00407,C06418",HMDB0000172,1121603840.00,1593484800.00,1234683904.00,1378097280.00,1954254720.00,1383264512.00,1811273728.00,1457108480.00,2186174208.00,1095961344.00,1293884032.00,1755470080.00,1646971264.00,829273536.00,2544635392.00,1795214976.00,1460742400.00,1235028480.00
853,isoleucylglycine,Peptide,Dipeptide,40008,LC/MS Neg,100003169,1992,187.1088,342532,868-28-0,,HMDB0028907,1081463.00,2032029.00,2174578.00,722022.00,2511607.00,1312097.00,991574.00,3495466.00,2737126.00,2032530.00,2486332.00,2186738.00,2067468.00,1597547.00,1843087.00,1615074.00,1450242.00,1537409.00
351,isovalerate (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",44656,LC/MS Neg,100000708,1564,101.0608,10430,503-74-2,C08262,HMDB0000718,2070367.00,1297917.00,4907694.00,5741563.00,3396989.25,2489642.00,2964543.00,627101.00,916202.00,2326303.00,2277247.00,2787395.00,2913778.00,4028361.00,2960599.00,2560150.00,3881967.00,3060122.00
353,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35107,LC/MS Neg,100001452,1950,158.0823,546304,16284-60-9,,HMDB00678,387815.00,222927.00,296895.00,440483.97,414978.00,352855.00,249707.00,233604.00,270206.00,264344.00,208390.00,191866.00,214804.00,398893.00,307359.00,486381.97,257047.02,167773.00
1455,itaconate,Energy,TCA Cycle,18373,LC/MS Polar,100000455,2969,129.0193,811,97-65-4,C00490,HMDB0002092,567949.00,136325.00,217656.00,494203.97,4644807.00,2235341.00,3648000.00,85802.00,1082996.00,65600.00,,138464.00,2469884.00,,10107788.00,3929235.00,314670.00,1264313.00
272,kynurenate,Amino Acid,Tryptophan Metabolism,1417,LC/MS Neg,98,2224,188.0353,3845,492-27-3,C01717,HMDB0000715,811453.00,187390.98,300049.00,898349.06,550308.00,458548.03,352170.00,567654.00,547242.00,208214.00,152783.00,179958.00,306164.00,318063.00,405079.00,359175.00,467517.00,230628.00
267,kynurenine,Amino Acid,Tryptophan Metabolism,15140,LC/MS Pos Early,100000265,2739,209.0921,161166,2922-83-0,C00328,HMDB0000684,1009471.94,1456371.00,1213782.00,1377209.00,1819689.00,1760808.00,2441273.00,3064699.00,2533613.00,939340.00,1047525.00,1417262.00,1946359.00,1033479.00,2873796.00,1855034.00,1568007.88,1307760.00
1240,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",527,LC/MS Polar,482,1469,89.0244,612,79-33-4,C00186,HMDB0000190,73728992.00,54001932.00,33390042.00,122257360.00,161347552.00,92784000.00,121322848.00,86461880.00,216099952.00,51434184.00,64442608.00,72979648.00,107350096.00,48033848.00,206019568.00,126148968.00,176179136.00,74795808.00
1861,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",34534,LC/MS Pos Late,100001392,1235,344.2795,168381,25518-54-1,,HMDB000225,349859.00,1062538.00,295792.00,571288.00,653325.00,792426.00,282088.00,636356.00,962624.00,250096.00,460611.00,817146.00,961169.00,413160.00,329744.00,234945.00,616831.00,355902.00
332,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",60,LC/MS Pos Early,397,2864,132.1019,6106,61-90-5,C00123,HMDB0000687,1474769920.00,1943375744.00,1545651200.00,1916327296.00,3251802624.00,2154365952.00,3188972032.00,2217232640.00,3861906176.00,1389302016.00,1708617856.00,2705919488.00,2755852288.00,978308800.00,4392136192.00,2994416384.00,1983150720.00,1582050304.00
867,leucylalanine,Peptide,Dipeptide,40010,LC/MS Pos Early,100003179,2801,203.139,81721,7298-84-2,,HMDB0028922,1904228.00,1345662.00,2895411.00,954507.00,2032057.00,1295819.00,1417153.00,7770038.00,2158508.00,8060624.50,3624793.00,1173731.00,1626154.00,7553433.00,694060.00,1991236.13,1721034.00,3250669.00
1047,leucylglutamine*,Peptide,Dipeptide,48189,LC/MS Pos Early,100003183,2620,260.1605,4305457,,,HMDB0028927,1081654.00,2231453.00,1364675.00,743581.00,2609086.00,1108096.00,1204380.00,3398532.25,4068882.00,12054941.00,2564840.00,1739407.00,1592779.00,1774846.00,1571481.00,996761.06,1416298.00,1102894.00
872,leucylglycine,Peptide,Dipeptide,40045,LC/MS Pos Early,100003185,2778,189.1234,79070,686-50-0,,HMDB0028929,2075710.00,2738841.00,3991471.00,1493855.00,4735718.00,2698234.00,1939368.00,10741419.00,5530055.00,10314244.00,5459883.00,2763553.00,2924392.00,6435143.00,2793835.00,3006651.00,3063174.00,5437789.00
1567,linoleate (18:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1105,LC/MS Neg,180,5535,279.233,5280450,60-33-3,C01595,"HMDB0000673,HMDB0006270",561257024.00,894239232.00,818408192.00,937277120.00,1230359424.00,868377024.00,1730032384.00,995120128.00,1778270848.00,1630995328.00,988899776.00,3568457216.00,1417258880.00,807409472.00,3021780480.00,1072210944.00,1007751232.00,729496832.00
1569,linolenate (18:3n3 or 3n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),34035,LC/MS Neg,100001337,5450,277.2173,5280933;5280934,,"C06426,C06427","HMDB0001388,HMDB0003073",71765776.00,115447632.00,103111104.00,85638144.00,110902952.00,72487280.00,149697952.00,90612592.00,117603144.00,230369360.00,107051520.00,427761472.00,120144992.00,101169416.00,266833552.00,97529624.00,87268168.00,77107816.00
2183,linolenoyl ethanolamide,Lipid,Endocannabinoid,62746,LC/MS Pos Late,100020840,1488,322.2741,5283449,57086-93-8,,HMDB0013624,2367735.00,6168615.00,2536239.00,3008802.00,11476889.00,7188219.00,8378700.00,3955217.75,12314996.00,858875.00,2286647.00,8901981.00,4657228.00,657670.00,5205133.00,3131010.00,3123948.00,1232616.00
2935,linolenoyl-linolenoyl-glycerol (18:3/18:3) [1]*,Lipid,Diacylglycerol,54951,LC/MS Pos Late,100010932,2229,630.5092,,,,,375732.00,,,438955.00,,251884.00,419010.00,,,,,,,295548.00,237457.00,190446.00,,218360.00
2936,linolenoyl-linolenoyl-glycerol (18:3/18:3) [2]*,Lipid,Diacylglycerol,54952,LC/MS Pos Late,100010933,2268,630.5092,14275411,,,HMDB0007278,559384.00,240473.00,,741520.00,,447147.03,536919.00,132188.00,214194.98,49680.00,,,299758.00,637787.00,301374.00,158569.00,104894.00,506198.00
1892,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57511,LC/MS Pos Late,100015831,1310,422.3265,,,,,470566.00,1039468.00,550357.00,449030.00,735320.00,1314995.00,233628.00,1209088.00,1392649.00,,532048.00,804460.00,1495120.00,545139.00,171191.00,226225.00,852516.00,373885.00
2182,linoleoyl ethanolamide,Lipid,Endocannabinoid,52608,LC/MS Pos Late,100006726,1561,324.2897,5283446,68171-52-8,,HMDB0012252,38158172.00,95005256.00,54008656.00,49779460.00,184091200.00,110413560.00,120206520.00,57783888.00,199358080.00,23741828.00,30637240.00,132679392.00,79426528.00,20107080.00,78265072.00,50030536.00,45970764.00,18427138.00
2941,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,54955,LC/MS Pos Late,100010922,2590,658.5405,9543796,,,HMDB0007257,68946.00,,,156838.00,,954597.00,805134.00,,,,,214291.00,151613.00,,1838274.00,425476.00,,
2942,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,54956,LC/MS Pos Late,100010923,2650,658.5405,9543796,,,HMDB0007257,247262.98,,,310706.00,408270.00,1844720.00,1780158.88,186956.00,3777069.00,,,1206311.00,713387.00,,5474176.00,811626.00,,296651.00
2945,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*,Lipid,Diacylglycerol,54949,LC/MS Pos Late,100010928,2450,682.5405,9543899,,,HMDB0007266,75135.00,,,86213.00,,488011.31,428363.97,,,,,,,,795045.50,149743.00,,
2946,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*,Lipid,Diacylglycerol,54950,LC/MS Pos Late,100010929,2500,682.5405,9543899,,,HMDB0007266,277497.31,,,258481.00,430548.00,1440558.63,1399337.00,,2835136.00,,,367712.00,556069.00,,3986226.50,644615.00,,146294.00
2933,linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*,Lipid,Diacylglycerol,54963,LC/MS Pos Late,100010926,2426,632.5249,14275409,,,HMDB0007249,3081920.00,512662.00,231910.00,3287268.00,179235.00,2714199.00,3548689.00,246426.00,587194.00,650695.00,,567941.00,1071559.00,2881190.00,3012897.00,1797294.00,880973.00,1859944.00
2934,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,Lipid,Diacylglycerol,54964,LC/MS Pos Late,100010927,2478,632.5249,9543737,,,HMDB0007250,6840014.50,2586239.00,788748.00,7444488.00,1727222.13,5968271.00,13152255.00,1420670.00,7937563.50,921202.00,358506.00,2699419.00,5052801.00,6194130.50,11014000.00,4741122.00,2153435.00,7242658.00
2931,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,Lipid,Diacylglycerol,54968,LC/MS Pos Late,100010941,2720,634.5405,9543729,,,HMDB0007248,6706831.00,1070023.00,510690.00,7730036.50,540878.00,6781406.00,12021889.00,449236.97,1912324.00,1254934.00,101112.00,1602615.00,3002232.00,7747063.00,9372589.00,4531325.00,1687073.00,5341494.00
2932,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,Lipid,Diacylglycerol,54969,LC/MS Pos Late,100010942,2790,634.5405,9543729,,,HMDB0007248,9237060.00,2202768.00,672862.00,7685408.00,1275876.00,4425926.00,17325116.00,1180820.00,13540257.00,768548.00,137008.00,2678649.00,5218294.00,5354130.00,15910580.00,4178376.00,2648058.00,7371832.50
1891,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",46223,LC/MS Pos Late,100003151,1430,424.3421,6450015,36816-10-1,,HMDB0006469,3325186.00,6114548.00,4248392.00,4300060.00,5663830.00,7118385.00,2605346.00,7378353.00,9265772.00,2005227.00,3586808.00,4783597.00,10222063.00,3282175.00,2731898.00,2542449.00,6656694.00,3419435.00
1948,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),57463,LC/MS Pos Late,100015760,1388,366.3367,53481656,,,HMDB0013213,303326.00,1390348.00,916434.00,343857.00,749237.00,334165.00,394370.00,585259.00,635331.00,749140.00,476423.00,696118.00,680017.00,303160.00,290853.03,276887.00,400021.00,598932.00
3492,lithocholate,Lipid,Secondary Bile Acid Metabolism,1483,LC/MS Neg,405,5372,375.2905,9903,434-13-9,C03990,HMDB0000761,131437.00,,78087.00,,214557.00,40367.00,,1098331.00,169784.00,188487.00,1393350.00,732079.00,372671.00,594471.00,149511.00,391785.00,989000.94,1365151.00
105,lysine,Amino Acid,Lysine Metabolism,1301,LC/MS Pos Early,407,2850,147.1128,5962,56-87-1,"C00047,C00739",HMDB0003405,434624288.00,471837216.00,385178208.00,601755392.00,1025128768.00,647294848.00,1017625024.00,651257984.00,1168574080.00,380112704.00,458882240.00,745317248.00,779776576.00,292598176.00,1487682560.00,841183808.00,577123328.00,526241728.00
892,lysylleucine,Peptide,Dipeptide,40020,LC/MS Pos Early,100003196,3370,260.1969,4682588,7369-79-1,,HMDB0028955,534375.00,2811592.00,1418660.00,273627.00,4543407.00,713000.00,1294542.00,2371756.00,8346584.00,2339947.00,3032035.00,2863686.00,1393027.13,1053626.00,981594.00,1055923.00,568686.00,1143314.00
1289,lyxonate,Carbohydrate,Pentose Metabolism,61858,LC/MS Polar,100019968,2350,165.0405,,,,,4747708.00,7957115.50,5597718.00,5493178.00,3157971.00,4299898.00,3930834.00,2374285.00,1892435.00,5691033.00,1876286.00,2311775.00,1359871.00,4358439.00,3985611.00,4110656.75,2523881.00,1143297.00
1451,malate,Energy,TCA Cycle,1303,LC/MS Neg,409,615.6,133.0143,525,6915-15-7,"C00497,C00149,C00711","HMDB0000744,HMDB0031518,HMDB0000156",26977102.00,33877548.00,18251144.00,31527612.00,67139344.00,30055338.00,61091840.00,80406696.00,106775488.00,24245666.00,51312596.00,52819664.00,49910368.00,42855220.00,148367936.00,90060208.00,68653192.00,49910892.00
1671,maleate,Lipid,"Fatty Acid, Dicarboxylate",20676,LC/MS Polar,100000707,2640,115.0037,444266,110-16-7,C01384,HMDB0000176,17205072.00,28580658.00,22521288.00,20098628.00,13189778.00,20988648.00,18886412.00,4489898.00,6736645.00,11140537.00,5872086.00,6218327.00,3846500.00,8765822.00,5841615.00,8837818.00,2530201.00,778498.00
1472,malonate,Lipid,Fatty Acid Synthesis,15872,LC/MS Polar,818,3447,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB0000691,137311280.00,169899760.00,159706992.00,154306544.00,109057168.00,133467896.00,176027456.00,93749040.00,80409216.00,106362608.00,41806956.00,53890080.00,38062376.00,92013296.00,69780584.00,79742400.00,65800128.00,13244005.00
1471,malonylcarnitine,Lipid,Fatty Acid Synthesis,37059,LC/MS Pos Early,100001526,2086,248.1129,22833583,853728-01-5,,HMDB0002095,343765.00,,223699.00,431530.00,272309.00,192259.00,109117.00,,222692.00,121699.99,132246.00,181623.00,132030.00,150077.00,269651.00,,154568.00,225946.00
4626,maltol sulfate,Xenobiotics,Food Component/Plant,48696,LC/MS Neg,100006106,1503,204.9812,,,,,1051784.00,244042.00,236509.00,905849.00,395026.00,198870.00,238102.98,80895.00,743387.00,55483.00,104327.00,78375.00,103339.00,239569.02,517566.03,272521.00,104206.00,34473.00
1299,maltose,Carbohydrate,Glycogen Metabolism,15586,LC/MS Polar,913,3329.4,387.1144,10991489,6363-53-7,C00208,HMDB0000163,5558473.00,1929959.00,6141228.00,2619343.00,,3191762.00,1859574.00,1072741.00,508320.97,35172568.00,9604020.00,1611400.00,475333.00,14912736.00,302951.00,1718157.00,1855173.00,2058014.00
1351,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",46142,LC/MS Polar,100001740,2320,181.0718,6251;5780,,"C00392,C00794","HMDB0000247,HMDB0000765",103713224.00,48020704.00,53354424.00,50352708.00,167822688.00,123337952.00,37002408.00,62509040.00,58538428.00,27122614.00,11861712.00,15433230.00,12217406.00,25361818.00,17865564.00,36885120.00,18295630.00,34407644.00
4956,mannonate*,Xenobiotics,Food Component/Plant,62864,LC/MS Polar,100003695,2736,195.051,3246006,642-99-9,,,10214600.00,21912156.00,15160782.00,14921064.00,8871834.00,13108855.00,8979556.00,3784064.00,4210312.00,12058091.00,3353442.00,3870846.00,3406213.00,8056231.00,7933520.00,8917075.00,3728218.00,837709.00
1352,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48153,LC/MS Polar,803,2200,225.0616,185698;82308;18950;439680,3458-28-4,"C00159,C02209,C00936",HMDB0000169,,,,134778.00,168099.00,,186079.02,285340.00,486288.00,84721.00,163844.00,168368.98,142958.00,189362.00,,,,
1512,margarate (17:0),Lipid,Long Chain Saturated Fatty Acid,1121,LC/MS Neg,891,5731,269.2486,10465,506-12-7,,HMDB0002259,4730228.00,5997818.00,6049563.00,10177175.00,10277480.00,11140451.00,16720046.00,8837071.00,14761987.00,7421267.00,9946840.00,23621450.00,17977032.00,9770378.00,41991084.00,9314107.00,6237581.00,5543898.00
1865,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57512,LC/MS Pos Late,100004054,1424,414.3578,53477803,106182-29-0,,HMDB0006210,185858.00,114481.00,143547.00,123142.99,144376.00,120682.00,136298.00,196052.00,314789.00,133030.00,254829.00,165890.00,311584.00,247886.00,268538.00,197631.00,249551.00,148941.00
1579,mead acid (20:3n9),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),35174,LC/MS Neg,100001472,5650,305.2486,5312531,20590-32-3,,HMDB0010378,344493.91,390965.09,345993.91,1475846.88,4074443.00,1145653.63,3778071.00,1434665.00,8093449.00,159812.41,589882.38,12874037.00,3671202.00,,15810057.00,1852695.25,1353089.13,756240.75
434,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1302,LC/MS Pos Early,415,2526,150.0583,6137,63-68-3,C00073,HMDB0000696,381312800.00,501762912.00,342846560.00,555111680.00,1231298560.00,616880960.00,1177875072.00,659058112.00,1789349376.00,320559520.00,483578176.00,881060992.00,854458816.00,244585632.00,2097811584.00,984327040.00,602665216.00,459227168.00
440,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",18374,LC/MS Pos Early,100000039,1272,166.0533,158980,3226-65-1,C02989,HMDB0002005,18419592.00,27064710.00,24172332.00,22752338.00,34258400.00,29397140.00,35664552.00,32743846.00,26245440.00,22012300.00,24856410.00,33844420.00,28268446.00,20764332.00,44104712.00,44561736.00,20686160.00,15077223.00
