PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
427,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35437,LC/MS Neg,100001590,1420,144.0666,10855600,15926-18-8,,HMDB0000730,613503,378419,160748,423841,305931,264852,465068,440758.03,623267,219888,358138,326232,272220,440689.03,178574,,336300,
1842,isocaproylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",61779,LC/MS Pos Early,100016063,3322,260.1856,,,,,,91406,,,,35634,95609,,,,,106511,,,276827,1156727,155237,138179
1801,isocaproylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),61789,LC/MS Neg,100019816,2820,172.0979,28777652,,,,1021008,1672999,352471,890132,509357,559476,1247287,1260145,1136854,674471,1268449,859667,1357676,885822,1081098,26505858,1322601,896217
385,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1125,LC/MS Pos Early,376,2800,132.1019,6306,73-32-5,"C16424,C00407,C06418",HMDB0000172,2528885248,2303789824,2378295296,2186376448,2089306112,2333617408,2199724544,1872677376,1593964032,1973773184,2798201856,2348783616,2047393408,2380145408,2048893952,2322971648,2381921792,2187207168
652,isoleucylhydroxyproline*,Peptide,Dipeptide Derivative,63051,LC/MS Pos Early,100021262,2707,245.1496,61158802,,,HMDB0028908,362494,183507,,484869,428498,363983,597332,581540,587171,355752,354461,358097,492346.97,331870,441678,726717,723919,468346.97
351,isovalerate (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",44656,LC/MS Neg,100000708,1564,101.0608,10430,503-74-2,C08262,HMDB0000718,1247753,1183580,2548822,2329788,6560272,4382582,8943369,5588665,5839557,12857637,14006011,15111176,11544061,13561886,5692450,2004254.13,10523956,13724708
354,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",34407,LC/MS Pos Early,100001393,3085,246.17,169235,31023-24-2,C20826,HMDB0000688,2188791,1972055,2547704,2192287,3255607,2782491.25,4340229,4692462,2748550,3488090,2592011,2562201,2053000.88,2367468,4152761,,2519693,4779457
353,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35107,LC/MS Neg,100001452,1950,158.0823,546304,16284-60-9,,HMDB00678,9340667,12583754,2829146,4518681,3844670,2116753,7873828,5109656,6540635.5,4020378,10975680,5067080,5335092.5,4422435,1753165,26338806,5361293,1179771
272,kynurenate,Amino Acid,Tryptophan Metabolism,1417,LC/MS Neg,98,2224,188.0353,3845,492-27-3,C01717,HMDB0000715,2197579,3603499,1094949,1070845,1059406,860274,1706795,1148298,1566489,582717.94,1441896,528345,813491,623715,865021,3125826,1139315,1190149
267,kynurenine,Amino Acid,Tryptophan Metabolism,15140,LC/MS Neg,100000265,1868.2,207.0775,161166,2922-83-0,C00328,HMDB0000684,223733,344260,332532,500551.03,343837.97,305358,378677,322396,435863,342229,267241,337752,457357,413368.03,271392,374520.97,329214,718880
1240,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",527,LC/MS Polar,482,1469,89.0244,612,79-33-4,C00186,HMDB0000190,814305024,1169693824,716371840,660228800,797525440,490589248,983624128,744548544,1083802240,588730880,700121024,618156288,663448832,587472448,517597920,1367625984,796185664,656456832
466,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",42002,LC/MS Pos Early,100003892,1730,209.0591,98504,02/08/3183,,,,162105,,118878,101864,,150611,98524.01,180656,359981,,244980,199612,206886,,305730,144548,274779
1861,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",34534,LC/MS Pos Late,100001392,1235,344.2795,168381,25518-54-1,,HMDB000225,288751,228183,277675,480572,463199,497952,591854,826750,617501,373982,379169,557833,668957,620052,1586302,684081,634445,2072984
332,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",60,LC/MS Pos Early,397,2864,132.1019,6106,61-90-5,C00123,HMDB0000687,2111470080,2013124992,2451253504,2174393856,2035912832,2020360704,2110540160,1965608064,1680254464,1800679424,2492983296,2123929088,1719720192,1917038592,1722327680,1999586176,2179324160,1973820800
653,leucylhydroxyproline*,Peptide,Dipeptide Derivative,63052,LC/MS Pos Early,100021261,2753,245.1496,20847829,,,HMDB0028930,2196988,2029956,1999040,3660597,3691407,3048840,5740087,4690978,3850597.25,2116796,1950450,2179928,2496298,1913445,4176777,4943959,6360026.5,3070049
3108,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins,57330,LC/MS Pos Late,100006298,3437,815.7001,,60037-60-7,,,31235994,55494176,30214582,29008252,29975912,25255708,53555392,29657340,38361016,29176488,34484088,28252156,43697924,31734134,14280278,40651996,32648956,17020302
1869,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57515,LC/MS Pos Late,100015834,1603,512.4673,,,,,144219,172365,154959,144476,163759,166142,276790,174996,136746,137185,149358,186330.02,185443,155436,146589,208298,295857,129385
1738,linoleamide (18:2n6),Lipid,"Fatty Acid, Amide",32455,LC/MS Pos Late,1492,1580,280.2635,6435901,07/01/3999,,HMDB0062656,8413243,10584969,11919763,5714270,5078900,9413403,6652560,3926015.25,6721542,4613988,12168162,7645915.5,4821925,7072811,10363123,8303145,7333383,6923741
1567,linoleate (18:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1105,LC/MS Neg,180,5535,279.233,5280450,60-33-3,C01595,"HMDB0000673,HMDB0006270",703379520,472156576,1295692032,1445083392,577016896,1502855936,1253659520,1515787904,810756352,1160498816,785894208,1343765376,1085886208,1388222848,1151614464,327628928,1815324288,1939393792
1569,linolenate (18:3n3 or 3n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),34035,LC/MS Neg,100001337,5450,277.2173,5280933;5280934,,"C06426,C06427","HMDB0001388,HMDB0003073",66656948,41429272,124650320,138338560,60574300,143034352,120157728,129548008,77278888,103767416,74452952,131994984,100471608,135322848,118191672,27347930,185758624,197450352
1892,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",57511,LC/MS Pos Late,100015831,1310,422.3265,,,,,,122701,302300,176331,332161,318015,312516,565324,539415,224526,224396,397804,465453.03,387899,1067451,409658.97,577493,1753607.88
2182,linoleoyl ethanolamide,Lipid,Endocannabinoid,52608,LC/MS Neg,100006726,6150,322.2752,5283446,68171-52-8,,HMDB0012252,,63459,242634.98,194624,187812,175818,389574,375766,205486,231294,132721,309732,293879,242070.98,231898,,292464,341647
2941,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,54955,LC/MS Pos Late,100010922,2590,658.5405,9543796,,,HMDB0007257,218105,196593,156640,108109,209539.91,303731,343947,369896.81,338810,165791,99642,175562,215571,,306396,328823,223682,345356
2942,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,54956,LC/MS Pos Late,100010923,2650,658.5405,9543796,,,HMDB0007257,885871.69,1651419,883037,918310.06,645656.63,1379777,1215576,1310366.13,871427,828465,689094,896677,669964,547540,1370122,1933371.88,1253481,1103371
2934,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,Lipid,Diacylglycerol,54964,LC/MS Pos Late,100010927,2478,632.5249,9543737,,,HMDB0007250,552413,730248,583399,341620,609433,878887,787251,487134,536898,174793,441278,323870,306158,370343,648309,607532,487756,391319
2931,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,Lipid,Diacylglycerol,54968,LC/MS Pos Late,100010941,2720,634.5405,9543729,,,HMDB0007248,813413,576253,886090,612610,1152265,1575669,1726553,1460647,1488198,487108,528639,534867,625463,579174,1227566,1040516.94,1001579.94,1261924
1891,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",46223,LC/MS Pos Late,100003151,1430,424.3421,6450015,36816-10-1,,HMDB0006469,1347849,1209350,1598741.13,2306164,2142251,2893972,2906364,3675457.75,3173537.75,2751341,1864843,3360544.25,3786538,3114650.75,5266053,3009705,3708714,10568678
105,lysine,Amino Acid,Lysine Metabolism,1301,LC/MS Pos Early,407,2850,147.1128,5962,56-87-1,"C00047,C00739",HMDB0003405,1494313088,982363136,1979337088,1732811904,1998266112,1799216256,2223738112,2226445056,1820508544,1799392512,2459258112,1834471296,1675741568,1950834560,1448068992,1256675072,2342364672,1400012416
1289,lyxonate,Carbohydrate,Pentose Metabolism,61858,LC/MS Polar,100019968,2350,165.0405,,,,,8795604,11214009,5282054,7121020,10561403,5433271,15720053,11261691,17164976,9525708,5811683.5,9519699,11858579,9185932,5270175,18037068,10331167,13622856
1451,malate,Energy,TCA Cycle,1303,LC/MS Neg,409,615.6,133.0143,525,6915-15-7,"C00497,C00149,C00711","HMDB0000744,HMDB0031518,HMDB0000156",29496212,22533600,17796006,14006155,44549700,19079136,100028184,48748608,137610752,23543556,27726970,28329954,35310208,25680680,23743712,57694736,41772328,138757168
1472,malonate,Lipid,Fatty Acid Synthesis,15872,LC/MS Polar,818,3447,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB0000691,2814408,2511557.75,9003168,9582817,5485472,5799104,9240188,13153456,15021719,8088151,4607666,8482138,10797112,8850556,8387493,11600085,11503145,14869666
4626,maltol sulfate,Xenobiotics,Food Component/Plant,48696,LC/MS Neg,100006106,1503,204.9812,,,,,380107,861862,164739,203644,233948,88570.99,231146,150720.02,137185,71613,112225,57802,24097,31749,,193940,95126,
1351,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",46142,LC/MS Polar,100001740,2320,181.0718,6251;5780,,"C00392,C00794","HMDB0000247,HMDB0000765",1071644,716432,788477,1096816,3094606,941934,1470922,1407262,2217840,699399,506501,1168918,928797,727925,964885,1517374,670738,2649632
4956,mannonate*,Xenobiotics,Food Component/Plant,62864,LC/MS Polar,100003695,2736,195.051,3246006,642-99-9,,,1456875.88,2046072,752527,1007939,1667631,824022,2105694,1331539,2147472,1231180,531007,903753,1115517,955584,529323,1856077,1004252,1165622
1352,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48153,LC/MS Polar,803,2200,225.0616,185698;82308;18950;439680,3458-28-4,"C00159,C02209,C00936",HMDB0000169,2518949,2999015,1880783,3127104,4494357,2667111.75,6427058,5347334,9034221,5143447,2453398,4243493,6991518,4356768,3862870,7429850,4675063,6956668
1865,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57512,LC/MS Pos Late,100004054,1424,414.3578,53477803,106182-29-0,,HMDB0006210,124915,107659,122181,88833,108887,112573,145290,151717,89819,128577,166472,122955,184743,148281,173788,152628,133505,264617
1579,mead acid (20:3n9),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),35174,LC/MS Neg,100001472,5650,305.2486,5312531,20590-32-3,,HMDB0010378,9116979,5019774,14383630,13534062,6985405,7173259,13907615,10786818,3961524,5231759,6273395,10687807,6230427,8063621,13335057,3741587,11170045,15091084
434,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1302,LC/MS Pos Early,415,2526,150.0583,6137,63-68-3,C00073,HMDB0000696,713557120,740412736,1178956288,973836160,1097307392,1067607552,977012416,971881536,954411584,1123933440,1239999744,1305521920,923433984,1237107456,820056256,793166400,1203864832,1103245440
439,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",44878,LC/MS Pos Early,100004635,1250,182.0482,69961,820-10-0,,HMDB0062174,260671,166074,199139,252541,290188,198406,289287,235476.98,316955,139273,136578,174202,184536,162867,151868,148383,247453,264955
440,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",18374,LC/MS Pos Early,100000039,1272,166.0533,158980,3226-65-1,C02989,HMDB0002005,17883104,23020126,23431384,14820874,20839772,17813084,19676256,15716193,15707700,18465100,19352290,17538774,13123861,17501748,10557180,13867703,19063360,15822270
5087,methyl glucopyranoside (alpha + beta),Xenobiotics,Food Component/Plant,46144,LC/MS Neg,100005864,1070,193.0718,445238;3036743;2108,,,HMDB0029965,3622114,3381065,2944925,4574243,5671956,4678824,4393769,4237081,5279498,3770427,2788534,3596135,2846202,3127963,3758087,6191918,4635934,3128641
4960,methyl indole-3-acetate,Xenobiotics,Food Component/Plant,1584,LC/MS Pos Early,1104,3380,190.0863,74706,1912-33-0,,HMDB0029738,1386582,2304045,776047.94,644638,554959,387088,1343967,1167982,778368,746239,387247,485754,341690,317992,1062994,1089667,534993,922856
5213,methyl vanillate sulfate,Xenobiotics,Food Component/Plant,63857,LC/MS Neg,100020622,2933,261.0074,,,,,61563,38327,96791,23625,23636,29061,,58235,53043,38611,54812,93007,,,130576,,49507,89893
1774,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),1496,LC/MS Polar,418,3078.4,117.0193,487,516-05-2,C02170,HMDB0000202,878545,907988,510090,812045,1180121,655836,2549985,1436958.13,2318764,1143974,784736,1030586,1216684,1244103,832110,1533347,1182086.88,2030079
4282,methylphosphate,Nucleotide,Purine and Pyrimidine Metabolism,37070,LC/MS Pos Early,100001805,544,112.9998,13130,7023-27-0,,HMDB61711,424510,470057,356922,258103,211953,264198,251429,353741,260153,265394,302373,323081,137785,135799,395811,355841,268930,272124
410,methylsuccinate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",15745,LC/MS Polar,2051,2800,131.035,10349,498-21-5,,HMDB0001844,691635,583709,256124,234479,414446.97,229608,1383407,595116,765186,339435,308280,355127,353323,350177,301528,1621382,510469,622933
3176,mevalonate,Lipid,Mevalonate Metabolism,39583,LC/MS Polar,30,1462,147.0663,449,96949-03-0,C02104,HMDB0000227,332731,248638.02,319703,382646,518004,379604,823998,618075,635904,445856,400205,418854,470813,391416,452619,561469,634947,714517
2201,myo-inositol,Lipid,Inositol Metabolism,1124,LC/MS Polar,363,3506.3,225.0616,892,87-89-8,C00137,HMDB0000211,2074642,1472500,2451187,4216450,5098111,3004994,5716555,7732802,7613067,4957280,1632123,3226646,2982498,3615720.75,1890555.13,1938233,4367594,6887150
1884,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",48182,LC/MS Pos Late,100006051,1316,370.2947,129691961,889848-55-9,,HMDB0240588,656774,480672.03,629458,1395956,1339160,1500496,2096741,2535486,1796064,1211548,976617,1724337,2230227,1921437.13,5077385,1926529.13,2490871,8092476
1862,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",33952,LC/MS Pos Late,100001270,1350,372.3108,6426854,18822-89-4,,HMDB000506,1568608,1853064,1546834,2732615,2982330,2426420,4208799,4481374,5109866,2473043,2333133,4177700.25,5936122,3987917,9209240,5577785,4410115,19637292
138,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,57687,LC/MS Polar,100015962,3158,204.1241,14274897,,,,155923,194466,228393,261895,349499,226137,404219,347445.03,547072,322960,197928,295121,448099,442296,228508,402202.03,354223.97,578953
519,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,62947,LC/MS Pos Early,100020217,2470,229.1547,,,,HMDB0240365,13164169,12834555,13998892,10981128,16806420,14043830,17539080,18289360,20781892,12801550,9175471,14954105,13047736,13657375,12691545,14790485,13218365,16580030
1219,"N,N-dimethyl-pro-pro",Peptide,Modified Peptides,64571,LC/MS Pos Early,100022041,2500,241.1547,,,,,3441980,3679987,3800373,3516708,4329000,3162175,5140419,7511773,6726143,4267469,2810670,3987741.25,3365852,2592001,3565835,3429751,4226602,4543611
33,"N,N-dimethylalanine",Amino Acid,Alanine and Aspartate Metabolism,63151,LC/MS Pos Early,100020371,1370,118.0863,5488191,2812-31-9,,,15154378,20856324,26792480,25286336,34215508,28778716,39003464,58571800,62158804,49568000,34833660,55408076,42427380,54246084,28390670,46515252,100658808,30694028
4964,N-(2-furoyl)glycine,Xenobiotics,Food Component/Plant,31536,LC/MS Polar,100001086,1230,168.0302,21863,5657-19-2;5657-19-2,,HMDB0000439,164489,233727,96633,206601,83856,33829,,,58587,32875,26432,,,,,84988,,
76,N-acetyl-1-methylhistidine*,Amino Acid,Histidine Metabolism,43255,LC/MS Pos Early,100004299,2100,212.1028,53859791,,,,,263169,65281,91845.99,,72343,140702,62827,182136,70192,,,87686,57408,30795,160532,,97550.99
1756,N-acetyl-2-aminooctanoate*,Lipid,"Fatty Acid, Amino",62059,LC/MS Neg,100020204,3943,200.1292,95555,,,HMDB0059745,3862965.25,6375947,2631389,2198701,2473344,2694061,4918810,2985806,4374266,2172919,5064125,3184885,3946481,3146606,2292901,7787721,2756686,3794983.25
75,N-acetyl-3-methylhistidine*,Amino Acid,Histidine Metabolism,43256,LC/MS Pos Early,100002204,2056,212.103,193270,37841-04-6,,,93322,1022689,387814,467210,527354,475635.97,794292,512681,582696,302693,94072,379110,482125.97,361285,328720,782066,418581,324253
4239,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",37432,LC/MS Neg,100002102,773,130.051,76406,3025-95-4,C01073,HMDB0061880,1307769.13,1659320.13,1004925,1236176,925158,848862,1431934,1450243,1225093,979716,1411733,818994,968795,1267033,1471663,1815740,1179451,988228
544,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,62309,LC/MS Pos Early,100020487,2305,203.139,131802901,,,,838317,953104.94,950336,645480,329525.03,195776,224637.98,590477,436711,367701,940625.94,,432126,373085,589293,1034634,321942,664904
31,N-acetylalanine,Amino Acid,Alanine and Aspartate Metabolism,1585,LC/MS Polar,1110,1564.8,130.051,88064,97-69-8,C02847,HMDB0000766,2288344,2209893,1831374,2181401,2704972,1970899,5414319,3493380,4369359,2154814,1954430,2446232,2322241,1888828,2055427,4163596,3171740,3522793
499,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,33953,LC/MS Pos Early,100001266,2245,217.1295,67427,155-84-0,C02562,HMDB0004620,2986622,3680814,1886564,2775923,3141901,2393936,3817895.25,3082958,3454266,4494743,2865095,4433956,3119420,3190529.75,1687489,5518527,2662401,4436726
42,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,33942,LC/MS Polar,100001257,2250,173.0568,99715,4033-40-3,,HMDB0006028,481661.97,443803.03,192216,277946,393860,258984,936478.94,392930,606179,497998,337501,466402,386739,436222,266863,870213,309599,812779
37,N-acetylaspartate (NAA),Amino Acid,Alanine and Aspartate Metabolism,22185,LC/MS Polar,100000787,3143,174.0408,65065,997-55-7;997-55-7,C01042,HMDB0000812,486738,403447,632303,421809,1111228,555612,2734085,2397739,3527107,1557155,498136,1080439,1131301,873049,499658,746607,1106251,2193541
86,N-acetylcarnosine,Amino Acid,Histidine Metabolism,43488,LC/MS Neg,100004046,1235,267.1099,9903482,56353-15-2,,HMDB0012881,94932,12408,110755.01,81123,113778,94445,183165,129323.99,151701,102538,131440,86897,117970.99,111585,94013,136150,91381,83031
504,N-acetylcitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,48434,LC/MS Neg,100001577,940,216.099,656979,33965-42-3,"C15532,C02851",HMDB0000856,3900337,3897766,1337760,2128951,2149330,1799757,2642072,2329230,2269106,2038882,2285690,1734082,1555186,1636688,1592728,4751532,1882968,3002548
1433,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,46539,LC/MS Polar,100006435,1897,220.0826,84265;439174,,C01074,"HMDB0000212,HMDB0000215",,47805,,,,,194439,155517,,92228,,82528,,,,144653,107866,136953
